partida_id,rodada,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado
5678,32,2016-10-22,16:59:00,Sao Paulo,Ponte Preta,R. Gomes Raymundo,E. Baptista,Sao Paulo, Morumbi,2,0,SP,SP
5679,32,2016-10-23,17:00:00,Flamengo,Corinthians,J. Mannarino,O. de Oliveira Filho,-, Maracanã,2,2,RJ,SP
5680,32,2016-10-23,17:00:00,Vitoria,Cruzeiro,A. Fucks,L. Venker de Menezes,Cruzeiro, Barradão,0,1,BA,MG
5681,32,2016-10-23,17:00:00,Palmeiras,Sport,A. Stival,D. Pollo Barioni,Palmeiras,Allianz Parque,2,1,SP,PE
5682,32,2016-10-23,17:00:00,Gremio,Internacional,Renato Gaúcho,C. Juarez Roth,-,Arena do Grêmio,0,0,RS,RS
5683,32,2016-10-23,18:31:00,Coritiba,Fluminense,P. Carpegiani,L. Culpi,-, Couto Pereira,1,1,PR,RJ
5684,32,2016-10-23,19:30:00,Atletico-MG,Figueirense,M. de Oliveira Santos,M. dos Santos Gonçalves,Atletico-MG,Estádio Raimundo Sampaio,3,0,MG,SC
5685,32,2016-10-23,19:32:00,Chapecoense,Santos,L. Saroli Caio Júnior,D. Silvestre Júnior,Santos,Arena Condá,0,1,SC,SP
5686,32,2016-10-24,20:00:00,America-MG,Athletico-PR,E. Alves Moreira,P. Autuori de Mello,America-MG,Estádio Raimundo Sampaio,1,0,MG,PR
5687,33,2016-10-27,20:33:00,Sport,Ponte Preta,D. Pollo Barioni,E. Baptista,Sport,Adelmar da Costa Carvalho,1,0,PE,SP
5688,33,2016-10-28,19:30:00,Fluminense,Vitoria,L. Culpi,A. Fucks,-, Maracanã,2,2,RJ,BA
5689,33,2016-10-29,16:31:00,Atletico-MG,Flamengo,M. de Oliveira Santos,J. Mannarino,-, Mineirão,2,2,MG,RJ
5690,33,2016-10-29,16:33:00,Athletico-PR,Cruzeiro,P. Autuori de Mello,L. Venker de Menezes,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,MG
5691,33,2016-10-29,16:31:00,Corinthians,Chapecoense,O. de Oliveira Filho,L. Saroli Caio Júnior,-,Neo Química Arena,1,1,SP,SC
5692,33,2016-10-29,18:30:00,Botafogo-RJ,Coritiba,J. Ribeiro Ventura,P. Carpegiani,-,Luso-Brasileiro,0,0,RJ,PR
5693,33,2016-10-29,18:30:00,Internacional,Santa Cruz,C. Juarez Roth,A. Felix Teixeira,-,Estádio José Pinheiro Borda,1,1,RS,PE
5694,33,2016-10-29,19:34:00,Figueirense,Gremio,M. dos Santos Gonçalves,Renato Gaúcho,-, Orlando Scarpelli,0,0,SC,RS
5695,33,2016-10-29,19:34:00,Santos,Palmeiras,D. Silvestre Júnior,A. Stival,Santos,Estádio Urbano Caldeira,1,0,SP,SP
5696,33,2016-10-31,20:02:00,America-MG,Sao Paulo,E. Alves Moreira,R. Gomes Raymundo,America-MG,Estádio Raimundo Sampaio,1,0,MG,SP
5697,34,2016-11-05,17:00:00,Flamengo,Botafogo-RJ,J. Mannarino,J. Ribeiro Ventura,-, Maracanã,0,0,RJ,RJ
5698,34,2016-11-05,19:31:00,Sao Paulo,Corinthians,R. Gomes Raymundo,O. de Oliveira Filho,Sao Paulo, Morumbi,4,0,SP,SP
5699,34,2016-11-06,11:01:00,Ponte Preta,Santos,E. Baptista,D. Silvestre Júnior,Santos, Moisés Lucarelli,1,2,SP,SP
5700,34,2016-11-06,16:59:00,Santa Cruz,America-MG,A. Felix Teixeira,E. Alves Moreira,Santa Cruz,Estádio do Arruda,1,0,PE,MG
5701,34,2016-11-06,17:00:00,Cruzeiro,Fluminense,L. Venker de Menezes,L. Culpi,Cruzeiro, Mineirão,4,2,MG,RJ
5702,34,2016-11-06,16:59:00,Palmeiras,Internacional,A. Stival,C. Juarez Roth,Palmeiras,Allianz Parque,1,0,SP,RS
5703,34,2016-11-06,16:59:00,Vitoria,Athletico-PR,A. Fucks,P. Autuori de Mello,Vitoria, Barradão,3,2,BA,PR
5704,34,2016-11-06,19:31:00,Coritiba,Atletico-MG,P. Carpegiani,M. de Oliveira Santos,Coritiba, Couto Pereira,2,0,PR,MG
5705,34,2016-11-06,19:31:00,Chapecoense,Figueirense,L. Saroli Caio Júnior,M. dos Santos Gonçalves,Chapecoense,Arena Condá,1,0,SC,SC
5706,34,2016-11-07,20:00:00,Gremio,Sport,Renato Gaúcho,D. Pollo Barioni,Sport,Arena do Grêmio,0,3,RS,PE
5707,35,2016-11-15,16:59:00,Fluminense,Athletico-PR,M. de Oliveira,P. Autuori de Mello,-, Maracanã,1,1,RJ,PR
5708,35,2016-11-16,19:30:00,Botafogo-RJ,Chapecoense,J. Ribeiro Ventura,L. Saroli Caio Júnior,Chapecoense,Luso-Brasileiro,0,2,RJ,SC
5709,35,2016-11-16,21:01:00,Coritiba,Santa Cruz,P. Carpegiani,A. Felix Teixeira,Coritiba, Couto Pereira,1,0,PR,PE
5710,35,2016-11-16,21:45:00,Sport,Cruzeiro,D. Pollo Barioni,L. Venker de Menezes,Cruzeiro,Adelmar da Costa Carvalho,0,1,PE,MG
5711,35,2016-11-16,21:45:00,America-MG,Flamengo,E. Alves Moreira,J. Mannarino,Flamengo, Mineirão,0,1,MG,RJ
5712,35,2016-11-16,21:45:00,Figueirense,Corinthians,M. dos Santos Gonçalves,O. de Oliveira Filho,-, Orlando Scarpelli,1,1,SC,SP
5713,35,2016-11-17,19:32:00,Santos,Vitoria,D. Silvestre Júnior,A. Fucks,Santos,Estádio Urbano Caldeira,3,2,SP,BA
5714,35,2016-11-17,19:33:00,Sao Paulo,Gremio,R. Gomes Raymundo,Renato Gaúcho,-, Morumbi,1,1,SP,RS
5715,35,2016-11-17,20:59:00,Internacional,Ponte Preta,C. Juarez Roth,E. Baptista,-,Estádio José Pinheiro Borda,1,1,RS,SP
5716,35,2016-11-17,21:01:00,Atletico-MG,Palmeiras,M. de Oliveira Santos,A. Stival,-,Estádio Raimundo Sampaio,1,1,MG,SP
5717,36,2016-11-20,16:59:00,Vitoria,Figueirense,A. Fucks,M. dos Santos Gonçalves,Vitoria, Barradão,4,0,BA,SC
5718,36,2016-11-20,17:00:00,Cruzeiro,Santos,L. Venker de Menezes,D. Silvestre Júnior,-, Mineirão,2,2,MG,SP
5719,36,2016-11-20,17:00:00,Palmeiras,Botafogo-RJ,A. Stival,J. Ribeiro Ventura,Palmeiras,Allianz Parque,1,0,SP,RJ
5720,36,2016-11-20,17:03:00,Athletico-PR,Sport,P. Autuori de Mello,D. Pollo Barioni,Athletico-PR,Estádio Joaquim Américo Guimarães,2,0,PR,PE
5721,36,2016-11-20,17:00:00,Gremio,America-MG,Renato Gaúcho,E. Alves Moreira,Gremio,Arena do Grêmio,3,0,RS,MG
5722,36,2016-11-20,17:02:00,Ponte Preta,Fluminense,E. Baptista,M. de Oliveira,Ponte Preta, Moisés Lucarelli,1,0,SP,RJ
5723,36,2016-11-20,19:29:00,Flamengo,Coritiba,J. Mannarino,P. Carpegiani,-, Maracanã,2,2,RJ,PR
5724,36,2016-11-20,19:31:00,Chapecoense,Sao Paulo,L. Saroli Caio Júnior,R. Gomes Raymundo,Chapecoense,Arena Condá,2,0,SC,SP
5725,36,2016-11-20,19:31:00,Santa Cruz,Atletico-MG,A. Felix Teixeira,M. de Oliveira Santos,-,Estádio do Arruda,3,3,PE,MG
5726,36,2016-11-21,20:00:00,Corinthians,Internacional,O. de Oliveira Filho,L. Cirne Lima de Lorenzi,Corinthians,Neo Química Arena,1,0,SP,RS
5727,37,2016-11-26,20:01:00,America-MG,Sport,E. Alves Moreira,D. Pollo Barioni,-,Estádio Raimundo Sampaio,2,2,MG,PE
5728,37,2016-11-26,20:00:00,Botafogo-RJ,Ponte Preta,J. Ribeiro Ventura,E. Baptista,-,Luso-Brasileiro,1,1,RJ,SP
5729,37,2016-11-26,20:59:00,Corinthians,Athletico-PR,O. de Oliveira Filho,P. Autuori de Mello,-,Neo Química Arena,0,0,SP,PR
5730,37,2016-11-27,17:00:00,Atletico-MG,Sao Paulo,D. Giacomini,L. de Oliveira Preto,Sao Paulo,Estádio Raimundo Sampaio,1,2,MG,SP
5731,37,2016-11-27,17:03:00,Palmeiras,Chapecoense,A. Stival,L. Saroli Caio Júnior,Palmeiras,Allianz Parque,1,0,SP,SC
5732,37,2016-11-27,17:00:00,Flamengo,Santos,J. Mannarino,D. Silvestre Júnior,Flamengo, Maracanã,2,0,RJ,SP
5733,37,2016-11-27,16:57:00,Internacional,Cruzeiro,L. Cirne Lima de Lorenzi,L. Venker de Menezes,Internacional,Estádio José Pinheiro Borda,1,0,RS,MG
5734,37,2016-11-27,19:30:00,Figueirense,Fluminense,M. dos Santos Gonçalves,M. de Oliveira,Figueirense, Orlando Scarpelli,1,0,SC,RJ
5735,37,2016-11-27,19:29:00,Santa Cruz,Gremio,A. Felix Teixeira,J. Freitas,Santa Cruz,Estádio do Arruda,5,1,PE,RS
5736,37,2016-11-28,20:01:00,Coritiba,Vitoria,P. Carpegiani,A. Fucks,Vitoria, Couto Pereira,0,1,PR,BA
5737,38,2016-12-11,17:06:00,Santos,America-MG,D. Silvestre Júnior,E. Alves Moreira,Santos,Estádio Urbano Caldeira,1,0,SP,MG
5738,38,2016-12-11,17:02:00,Fluminense,Internacional,M. de Oliveira,L. Cirne Lima de Lorenzi,-,Estádio Giulite Coutinho,1,1,RJ,RS
5739,38,2016-12-11,17:03:00,Gremio,Botafogo-RJ,Renato Gaúcho,J. Ribeiro Ventura,Botafogo-RJ,Arena do Grêmio,0,1,RS,RJ
5740,38,2016-12-11,17:04:00,Sao Paulo,Santa Cruz,L. de Oliveira Preto,A. Felix Teixeira,Sao Paulo,Estádio Municipal Paulo Machado de Carvalho,5,0,SP,PE
5741,38,2016-12-11,17:01:00,Cruzeiro,Corinthians,L. Venker de Menezes,O. de Oliveira Filho,Cruzeiro, Mineirão,3,2,MG,SP
5742,38,2016-12-11,17:07:00,Sport,Figueirense,D. Pollo Barioni,M. dos Santos Gonçalves,Sport,Adelmar da Costa Carvalho,2,0,PE,SC
5743,38,2016-12-11,17:05:00,Athletico-PR,Flamengo,P. Autuori de Mello,J. Mannarino,-,Estádio Joaquim Américo Guimarães,0,0,PR,RJ
5744,38,2016-12-11,17:05:00,Vitoria,Palmeiras,A. Fucks,A. Stival,Palmeiras, Barradão,1,2,BA,SP
5745,38,2016-12-11,17:05:00,Ponte Preta,Coritiba,F. Moreira,P. Carpegiani,Ponte Preta, Moisés Lucarelli,2,0,SP,PR
5746,1,2017-05-13,16:01:00,Flamengo,Atletico-MG,J. Mannarino,R. Machado Marques,-, Maracanã,1,1,RJ,MG
5747,1,2017-05-13,19:02:00,Corinthians,Chapecoense,F. Carille,V. Carmo Mancini,-,Neo Química Arena,1,1,SP,SC
5748,1,2017-05-14,11:00:00,Fluminense,Santos,A. da Silva Braga,D. Silvestre Júnior,Fluminense, Maracanã,3,2,RJ,SP
5749,1,2017-05-14,16:01:00,Cruzeiro,Sao Paulo,L. Venker de Menezes,R. Ceni,Cruzeiro, Mineirão,1,0,MG,SP
5750,1,2017-05-14,16:04:00,Bahia,Athletico-PR,A. Ferreira,P. Autuori de Mello,Bahia,Itaipava Arena Fonte Nova,6,2,BA,PR
5751,1,2017-05-14,16:01:00,Ponte Preta,Sport,G. Kleina,N. da Silveira Júnior,Ponte Preta, Moisés Lucarelli,4,0,SP,PE
5752,1,2017-05-14,16:01:00,Avai,Vitoria,C. dos Santos Oliveira,D. Petkovic,-,  Ressacada,0,0,SC,BA
5753,1,2017-05-14,16:06:00,Palmeiras,Vasco,A. Stival,M. Mendes,Palmeiras,Allianz Parque,4,0,SP,RJ
5754,1,2017-05-14,19:01:00,Gremio,Botafogo-RJ,Renato Gaúcho,J. Ribeiro Ventura,Gremio,Arena do Grêmio,2,0,RS,RJ
5755,1,2017-05-15,20:02:00,Coritiba,Atletico-GO,E. Pacheco,M. Ribeiro Cabo,Coritiba, Couto Pereira,4,1,PR,GO
5756,2,2017-05-20,16:01:00,Santos,Coritiba,D. Silvestre Júnior,E. Pacheco,Santos,Estádio Urbano Caldeira,1,0,SP,PR
5757,2,2017-05-20,18:59:00,Atletico-GO,Flamengo,M. Ribeiro Cabo,J. Mannarino,Flamengo,Estádio do Governo do Estado de Goiás (Serra Dourada),0,3,GO,RJ
5758,2,2017-05-20,19:01:00,Chapecoense,Palmeiras,V. Carmo Mancini,A. Stival,Chapecoense,Arena Condá,1,0,SC,SP
5759,2,2017-05-21,11:00:00,Vasco,Bahia,M. Mendes,A. Ferreira,Vasco,Estádio Vasco da Gama,2,1,RJ,BA
5760,2,2017-05-21,16:01:00,Athletico-PR,Gremio,P. Autuori de Mello,Renato Gaúcho,Gremio,Estádio Joaquim Américo Guimarães,0,2,PR,RS
5761,2,2017-05-21,16:00:00,Vitoria,Corinthians,D. Petkovic,F. Carille,Corinthians,Itaipava Arena Fonte Nova,0,1,BA,SP
5762,2,2017-05-21,16:01:00,Atletico-MG,Fluminense,R. Machado Marques,A. da Silva Braga,Fluminense,Estádio Raimundo Sampaio,1,2,MG,RJ
5763,2,2017-05-21,17:59:00,Botafogo-RJ,Ponte Preta,J. Ribeiro Ventura,G. Kleina,Botafogo-RJ,Estádio Nilton Santos,2,0,RJ,SP
5764,2,2017-05-21,19:02:00,Sport,Cruzeiro,N. da Silveira Júnior,L. Venker de Menezes,-,Adelmar da Costa Carvalho,1,1,PE,MG
5765,2,2017-05-22,20:00:00,Sao Paulo,Avai,R. Ceni,C. dos Santos Oliveira,Sao Paulo, Morumbi,2,0,SP,SC
5766,3,2017-05-27,16:00:00,Vasco,Fluminense,M. Mendes,A. da Silva Braga,Vasco,Estádio Vasco da Gama,3,2,RJ,RJ
5767,3,2017-05-27,19:04:00,Sao Paulo,Palmeiras,R. Ceni,A. Stival,Sao Paulo, Morumbi,2,0,SP,SP
5768,3,2017-05-27,21:00:00,Vitoria,Coritiba,D. Petkovic,E. Pacheco,Coritiba,Itaipava Arena Fonte Nova,0,1,BA,PR
5769,3,2017-05-28,11:01:00,Atletico-MG,Ponte Preta,R. Machado Marques,G. Kleina,-,Estádio Raimundo Sampaio,2,2,MG,SP
5770,3,2017-05-28,16:00:00,Athletico-PR,Flamengo,E. Baptista,J. Mannarino,-,Estádio Joaquim Américo Guimarães,1,1,PR,RJ
5771,3,2017-05-28,16:02:00,Santos,Cruzeiro,D. Silvestre Júnior,L. Venker de Menezes,Cruzeiro,Estádio Urbano Caldeira,0,1,SP,MG
5772,3,2017-05-28,16:00:00,Atletico-GO,Corinthians,M. Ribeiro Cabo,F. Carille,Corinthians,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,SP
5773,3,2017-05-28,18:00:00,Sport,Gremio,D. Pollo Barioni,Renato Gaúcho,Sport,Adelmar da Costa Carvalho,4,3,PE,RS
5774,3,2017-05-28,19:00:00,Botafogo-RJ,Bahia,J. Ribeiro Ventura,A. Ferreira,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,BA
5775,3,2017-05-29,20:00:00,Chapecoense,Avai,V. Carmo Mancini,C. dos Santos Oliveira,Chapecoense,Arena Condá,2,0,SC,SC
5776,4,2017-06-03,16:01:00,Coritiba,Athletico-PR,E. Pacheco,E. Baptista,Coritiba, Couto Pereira,1,0,PR,PR
5777,4,2017-06-03,18:00:00,Fluminense,Vitoria,A. da Silva Braga,D. Petkovic,Fluminense, Maracanã,2,1,RJ,BA
5778,4,2017-06-03,19:01:00,Corinthians,Santos,F. Carille,D. Silvestre Júnior,Corinthians,Neo Química Arena,2,0,SP,SP
5779,4,2017-06-04,11:01:00,Flamengo,Botafogo-RJ,J. Mannarino,J. Ribeiro Ventura,-,Estádio Municipal General Raulino de Oliveira,0,0,RJ,RJ
5780,4,2017-06-04,11:00:00,Avai,Sport,C. dos Santos Oliveira,V. Luxemburgo da Silva,Avai,  Ressacada,1,0,SC,PE
5781,4,2017-06-04,16:00:00,Palmeiras,Atletico-MG,A. Stival,R. Machado Marques,-,Allianz Parque,0,0,SP,MG
5782,4,2017-06-04,16:04:00,Ponte Preta,Sao Paulo,G. Kleina,R. Ceni,Ponte Preta, Moisés Lucarelli,1,0,SP,SP
5783,4,2017-06-04,15:59:00,Gremio,Vasco,Renato Gaúcho,M. Mendes,Gremio,Arena do Grêmio,2,0,RS,RJ
5784,4,2017-06-04,19:00:00,Cruzeiro,Chapecoense,L. Venker de Menezes,V. Carmo Mancini,Chapecoense, Mineirão,0,2,MG,SC
5785,4,2017-06-05,20:00:00,Bahia,Atletico-GO,J. de Amorim Campos,M. Ribeiro Cabo,Bahia,Itaipava Arena Fonte Nova,3,0,BA,GO
5786,5,2017-06-06,19:59:00,Fluminense,Athletico-PR,A. da Silva Braga,E. Baptista,-, Maracanã,1,1,RJ,PR
5787,5,2017-06-07,19:29:00,Atletico-MG,Avai,R. Machado Marques,C. dos Santos Oliveira,Atletico-MG,Estádio Raimundo Sampaio,1,0,MG,SC
5788,5,2017-06-07,19:31:00,Coritiba,Palmeiras,E. Pacheco,A. Stival,Coritiba, Couto Pereira,1,0,PR,SP
5789,5,2017-06-07,20:59:00,Santos,Botafogo-RJ,Elano,J. Ribeiro Ventura,Santos,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,RJ
5790,5,2017-06-07,21:44:00,Vasco,Corinthians,E. Da Conceição Silva,F. Carille,Corinthians,Estádio Vasco da Gama,2,5,RJ,SP
5791,5,2017-06-07,21:45:00,Sport,Flamengo,V. Luxemburgo da Silva,J. Mannarino,Sport,Adelmar da Costa Carvalho,2,0,PE,RJ
5792,5,2017-06-08,19:29:00,Atletico-GO,Ponte Preta,J. P. Sanches,G. Kleina,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,0,GO,SP
5793,5,2017-06-08,19:31:00,Sao Paulo,Vitoria,R. Ceni,A. Tadeu Gallo,Sao Paulo, Morumbi,2,0,SP,BA
5794,5,2017-06-08,20:01:00,Chapecoense,Gremio,V. Carmo Mancini,Renato Gaúcho,Gremio,Arena Condá,3,6,SC,RS
5795,5,2017-06-08,21:00:00,Bahia,Cruzeiro,J. de Amorim Campos,L. Venker de Menezes,Bahia,Itaipava Arena Fonte Nova,1,0,BA,MG
5796,6,2017-06-10,16:00:00,Palmeiras,Fluminense,A. Stival,A. da Silva Braga,Palmeiras,Allianz Parque,3,1,SP,RJ
5797,6,2017-06-10,18:59:00,Vasco,Sport,M. Mendes,V. Luxemburgo da Silva,Vasco,Estádio Vasco da Gama,2,1,RJ,PE
5798,6,2017-06-11,11:02:00,Botafogo-RJ,Coritiba,J. Ribeiro Ventura,E. Pacheco,-,Estádio Nilton Santos,2,2,RJ,PR
5799,6,2017-06-11,16:00:00,Ponte Preta,Chapecoense,G. Kleina,V. Carmo Mancini,Ponte Preta, Moisés Lucarelli,3,2,SP,SC
5800,6,2017-06-11,16:02:00,Avai,Flamengo,C. dos Santos Oliveira,J. Mannarino,-,  Ressacada,1,1,SC,RJ
5801,6,2017-06-11,16:01:00,Vitoria,Atletico-MG,A. Tadeu Gallo,R. Machado Marques,Vitoria, Barradão,2,0,BA,MG
5802,6,2017-06-11,16:00:00,Corinthians,Sao Paulo,F. Carille,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,SP
5803,6,2017-06-11,18:29:00,Cruzeiro,Atletico-GO,L. Venker de Menezes,D. Ghidoni Junior,Cruzeiro, Mineirão,2,0,MG,GO
5804,6,2017-06-11,19:00:00,Athletico-PR,Santos,E. Baptista,Elano,Santos,Estádio Joaquim Américo Guimarães,0,2,PR,SP
5805,6,2017-06-12,19:59:00,Gremio,Bahia,Renato Gaúcho,J. de Amorim Campos,Gremio,Arena do Grêmio,1,0,RS,BA
5806,7,2017-06-14,19:30:00,Atletico-MG,Athletico-PR,R. Machado Marques,E. Baptista,Athletico-PR,Estádio Raimundo Sampaio,0,1,MG,PR
5807,7,2017-06-14,19:29:00,Atletico-GO,Avai,D. Ghidoni Junior,C. dos Santos Oliveira,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,1,GO,SC
5808,7,2017-06-14,19:31:00,Vitoria,Botafogo-RJ,A. Tadeu Gallo,J. Ribeiro Ventura,-, Barradão,2,2,BA,RJ
5809,7,2017-06-14,19:31:00,Sport,Sao Paulo,V. Luxemburgo da Silva,R. Ceni,-,Adelmar da Costa Carvalho,0,0,PE,SP
5810,7,2017-06-14,21:00:00,Flamengo,Ponte Preta,J. Mannarino,G. Kleina,Flamengo,Luso-Brasileiro,2,0,RJ,SP
5811,7,2017-06-14,21:46:00,Santos,Palmeiras,L. Culpi,A. Stival,Santos,Estádio Urbano Caldeira,1,0,SP,SP
5812,7,2017-06-14,21:45:00,Chapecoense,Vasco,V. Carmo Mancini,M. Mendes,Chapecoense,Arena Condá,2,1,SC,RJ
5813,7,2017-06-14,21:47:00,Corinthians,Cruzeiro,F. Carille,L. Venker de Menezes,Corinthians,Neo Química Arena,1,0,SP,MG
5814,7,2017-06-15,16:05:00,Coritiba,Bahia,E. Pacheco,J. de Amorim Campos,-, Couto Pereira,0,0,PR,BA
5815,7,2017-06-15,21:00:00,Fluminense,Gremio,A. da Silva Braga,Renato Gaúcho,Gremio, Maracanã,0,2,RJ,RS
5816,8,2017-06-17,15:59:00,Atletico-GO,Athletico-PR,D. Ghidoni Junior,E. Baptista,Athletico-PR,Estádio Olímpico Pedro Ludovico Teixeira,0,1,GO,PR
5817,8,2017-06-17,19:00:00,Vasco,Avai,M. Mendes,C. dos Santos Oliveira,Vasco,Estádio Vasco da Gama,1,0,RJ,SC
5818,8,2017-06-17,21:01:00,Santos,Ponte Preta,L. Culpi,G. Kleina,-,Estádio Municipal Paulo Machado de Carvalho,0,0,SP,SP
5819,8,2017-06-18,11:03:00,Coritiba,Corinthians,E. Pacheco,F. Carille,-, Couto Pereira,0,0,PR,SP
5820,8,2017-06-18,16:01:00,Bahia,Palmeiras,J. de Amorim Campos,A. Stival,Palmeiras,Itaipava Arena Fonte Nova,2,4,BA,SP
5821,8,2017-06-18,16:01:00,Fluminense,Flamengo,A. da Silva Braga,J. Mannarino,-, Maracanã,2,2,RJ,RJ
5822,8,2017-06-18,16:00:00,Chapecoense,Botafogo-RJ,V. Carmo Mancini,J. Ribeiro Ventura,Botafogo-RJ,Arena Condá,0,2,SC,RJ
5823,8,2017-06-18,16:00:00,Sao Paulo,Atletico-MG,R. Ceni,R. Machado Marques,Atletico-MG, Morumbi,1,2,SP,MG
5824,8,2017-06-18,19:00:00,Sport,Vitoria,V. Luxemburgo da Silva,A. Tadeu Gallo,Vitoria,Adelmar da Costa Carvalho,1,3,PE,BA
5825,8,2017-06-19,20:00:00,Cruzeiro,Gremio,L. Venker de Menezes,Renato Gaúcho,-, Mineirão,3,3,MG,RS
5826,9,2017-06-21,19:30:00,Vitoria,Santos,A. Tadeu Gallo,L. Culpi,Santos, Barradão,0,2,BA,SP
5827,9,2017-06-21,21:00:00,Palmeiras,Atletico-GO,A. Stival,D. Ghidoni Junior,Palmeiras,Allianz Parque,1,0,SP,GO
5828,9,2017-06-21,20:59:00,Botafogo-RJ,Vasco,J. Ribeiro Ventura,M. Mendes,Botafogo-RJ,Estádio Nilton Santos,3,1,RJ,RJ
5829,9,2017-06-21,21:46:00,Avai,Fluminense,C. dos Santos Oliveira,A. da Silva Braga,Fluminense,  Ressacada,0,3,SC,RJ
5830,9,2017-06-21,21:45:00,Athletico-PR,Sao Paulo,E. Baptista,R. Ceni,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SP
5831,9,2017-06-21,21:45:00,Atletico-MG,Sport,R. Machado Marques,V. Luxemburgo da Silva,-,Estádio Raimundo Sampaio,2,2,MG,PE
5832,9,2017-06-22,19:31:00,Corinthians,Bahia,F. Carille,J. de Amorim Campos,Corinthians,Neo Química Arena,3,0,SP,BA
5833,9,2017-06-22,19:30:00,Ponte Preta,Cruzeiro,G. Kleina,L. Venker de Menezes,Ponte Preta, Moisés Lucarelli,1,0,SP,MG
5834,9,2017-06-22,21:00:00,Gremio,Coritiba,Renato Gaúcho,E. Pacheco,Gremio,Arena do Grêmio,2,0,RS,PR
5835,9,2017-06-22,21:00:00,Flamengo,Chapecoense,J. Mannarino,V. Carmo Mancini,Flamengo,Luso-Brasileiro,5,1,RJ,SC
5836,10,2017-06-24,19:01:00,Santos,Sport,L. Culpi,V. Luxemburgo da Silva,Sport,Estádio Urbano Caldeira,0,1,SP,PE
5837,10,2017-06-25,10:59:00,Vasco,Atletico-GO,M. Mendes,D. Ghidoni Junior,Vasco,Estádio Vasco da Gama,1,0,RJ,GO
5838,10,2017-06-25,16:00:00,Gremio,Corinthians,Renato Gaúcho,F. Carille,Corinthians,Arena do Grêmio,0,1,RS,SP
5839,10,2017-06-25,16:00:00,Sao Paulo,Fluminense,R. Ceni,A. da Silva Braga,-, Morumbi,1,1,SP,RJ
5840,10,2017-06-25,16:01:00,Athletico-PR,Vitoria,E. Baptista,A. Tadeu Gallo,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,BA
5841,10,2017-06-25,15:59:00,Cruzeiro,Coritiba,L. Venker de Menezes,E. Pacheco,Cruzeiro, Mineirão,2,0,MG,PR
5842,10,2017-06-25,16:02:00,Ponte Preta,Palmeiras,G. Kleina,A. Stival,Palmeiras, Moisés Lucarelli,1,2,SP,SP
5843,10,2017-06-25,18:33:00,Bahia,Flamengo,J. de Amorim Campos,J. Mannarino,Flamengo,Itaipava Arena Fonte Nova,0,1,BA,RJ
5844,10,2017-06-25,19:00:00,Chapecoense,Atletico-MG,V. Carmo Mancini,R. Machado Marques,Atletico-MG,Arena Condá,0,1,SC,MG
5845,10,2017-06-26,20:00:00,Botafogo-RJ,Avai,J. Ribeiro Ventura,C. dos Santos Oliveira,Avai,Estádio Nilton Santos,0,2,RJ,SC
5846,11,2017-07-01,16:02:00,Palmeiras,Gremio,A. Stival,Renato Gaúcho,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,1,0,SP,RS
5847,11,2017-07-01,18:59:00,Atletico-GO,Santos,D. Ghidoni Junior,L. Culpi,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,SP
5848,11,2017-07-02,16:00:00,Sport,Athletico-PR,V. Luxemburgo da Silva,E. Baptista,Sport,Adelmar da Costa Carvalho,1,0,PE,PR
5849,11,2017-07-02,16:01:00,Vitoria,Bahia,A. Tadeu Gallo,L. Quintanilha,-, Barradão,0,0,BA,BA
5850,11,2017-07-02,15:59:00,Atletico-MG,Cruzeiro,R. Machado Marques,L. Venker de Menezes,Atletico-MG,Estádio Raimundo Sampaio,3,1,MG,MG
5851,11,2017-07-02,16:01:00,Flamengo,Sao Paulo,J. Mannarino,R. Ceni,Flamengo,Luso-Brasileiro,2,0,RJ,SP
5852,11,2017-07-02,16:00:00,Corinthians,Botafogo-RJ,F. Carille,J. Ribeiro Ventura,Corinthians,Neo Química Arena,1,0,SP,RJ
5853,11,2017-07-02,19:01:00,Avai,Ponte Preta,C. dos Santos Oliveira,Juninho,-,  Ressacada,0,0,SC,SP
5854,11,2017-07-02,18:59:00,Coritiba,Vasco,E. Pacheco,M. Mendes,-,Vila Capanema,2,2,PR,RJ
5855,11,2017-07-03,20:00:00,Fluminense,Chapecoense,A. da Silva Braga,V. Carmo Mancini,-,Estádio Giulite Coutinho,3,3,RJ,SC
5856,12,2017-07-08,15:58:00,Atletico-GO,Vitoria,D. Ghidoni Junior,A. Tadeu Gallo,Vitoria,Estádio Olímpico Pedro Ludovico Teixeira,1,2,GO,BA
