partida_id,clube,cartao,atleta,posicao,minuto
7356,Santos,Amarelo,Kaiky Fernandes,Zagueiro,25
7356,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,63
7364,Fluminense,Amarelo,Nino,Zagueiro,33
7364,Ceara,Amarelo,Cléber,Atacante,54
7357,Bahia,Amarelo,Daniel Sampaio Simões,Meio-campo,72
7357,Juventude,Amarelo,Paulo,Zagueiro,90+3
7357,Juventude,Amarelo,Paulo Bóia,Meio-campo,39
7358,Bragantino,Amarelo,Ytalo José dos Santos,Atacante,61
7358,Cuiaba,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,90+2
7359,Fortaleza,Amarelo,Éderson,Meio-campo,85
7359,America-MG,Amarelo,Carlos Alberto,Atacante,89
7360,Palmeiras,Amarelo,Gabriel Menino,Zagueiro,9
7360,Gremio,Amarelo,Matheus Henrique de Souza,Meio-campo,34
7361,Flamengo,Amarelo,João Gomes,Meio-campo,74
7362,Atletico-GO,Amarelo,Zé Roberto,Atacante,90
7362,Atletico-GO,Amarelo,Dudu,Zagueiro,41
7363,Internacional,Amarelo,Rodrigo Lindoso,Meio-campo,88
7363,Sao Paulo,Amarelo,Léo Pelé,Zagueiro,79
7363,Sao Paulo,Amarelo,Bruno Alves,Zagueiro,45+4
7364,Ceara,Amarelo,Pedro Henrique Naressi Machado,Meio-campo,88
7364,Ceara,Amarelo,Vinícius,Meio-campo,34
7357,Bahia,Amarelo,Thaciano,Meio-campo,38
7357,Juventude,Amarelo,Wescley,Meio-campo,86
7358,Bragantino,Amarelo,Weverton,Zagueiro,83
7358,Bragantino,Amarelo,Edimar Fraga,Zagueiro,53
7358,Cuiaba,Amarelo,Pepê,Meio-campo,25
7359,Fortaleza,Amarelo,Felipe,Meio-campo,79
7360,Palmeiras,Amarelo,Danilo dos Santos de Oliveira,Meio-campo,41
7360,Gremio,Amarelo,Vanderson de Oliveira Campos,Meio-campo,38
7361,Atletico-MG,Amarelo,Marrony,Atacante,86
7362,Atletico-GO,Amarelo,Éder,Zagueiro,90+2
7362,Atletico-GO,Amarelo,André Luis,Atacante,45
7362,Sport,Amarelo,José Welison,Meio-campo,69
7363,Internacional,Amarelo,Paulo Victor,Zagueiro,25
7363,Sao Paulo,Amarelo,Igor Gomes,Meio-campo,71
7364,Fluminense,Amarelo,Lucca Borges de Brito,Meio-campo,60
7365,Chapecoense,Amarelo,Anderson Leite Moraes,Meio-campo,82
7365,Chapecoense,Amarelo,Ravanelli Ferreira dos Santos,Meio-campo,58
7365,Chapecoense,Amarelo,Fernandinho,Atacante,78
7366,Santos,Amarelo,Marcos Guilherme,Atacante,90+7
7366,Santos,Amarelo,Kaiky Fernandes,Zagueiro,87
7366,Santos,Amarelo,Guilherme Camacho,Meio-campo,42
7367,Gremio,Amarelo,Victor Bobsin,Meio-campo,44
7367,Internacional,Amarelo,Bruno Méndez,Zagueiro,38
7368,Bragantino,Amarelo,Hélio Junio Nunes de Castro,Meio-campo,72
7368,Bragantino,Amarelo,Weverton,Zagueiro,40
7369,Fluminense,Amarelo,Matheus Martins,Atacante,87
7369,Fluminense,Amarelo,Wellington Aparecido Martins,Meio-campo,80
7371,America-MG,Amarelo,Bruno Nazário,Meio-campo,45+5
7366,Palmeiras,Amarelo,Jailson,Goleiro,77
7366,Santos,Amarelo,Onitlasi Júnior de Moraes Rodrigues,Zagueiro,90+3
7366,Santos,Amarelo,Marinho,Meio-campo,82
7366,Santos,Amarelo,Jean Mota Oliveira de Souza,Meio-campo,15
7367,Internacional,Amarelo,Rodrigo Dourado,Meio-campo,41
7368,Bragantino,Amarelo,Jadsom,Meio-campo,86
7368,Bragantino,Amarelo,Artur Victor Guimarães,Meio-campo,46
7369,Sport,Amarelo,Marcão,Meio-campo,30
7369,Fluminense,Amarelo,Muriel Becker,Goleiro,82
7370,Bahia,Amarelo,Jonas Gomes de Sousa,Meio-campo,73
7371,Atletico-MG,Amarelo,Igor Rabello,Zagueiro,38
7373,Cuiaba,Vermelho,Pepê,Meio-campo,39
7372,Juventude,Amarelo,Vitor Mendes,Zagueiro,50
7372,Atletico-GO,Amarelo,Marlon Freitas,Meio-campo,74
7373,Cuiaba,Amarelo,Pepê,Meio-campo,34
7373,Ceara,Amarelo,Jorginho,Meio-campo,12
7374,Flamengo,Amarelo,Léo Pereira,Zagueiro,66
7374,Chapecoense,Amarelo,Anselmo Ramon,Atacante,40
7374,Chapecoense,Amarelo,Busanello,Meio-campo,29
7375,Fortaleza,Amarelo,Jackson de Souza,Zagueiro,80
7375,Fortaleza,Amarelo,Felipe,Meio-campo,24
7375,Corinthians,Amarelo,Víctor Cantillo,Meio-campo,43
7372,Juventude,Amarelo,Marcos Vinicios,Atacante,45+1
7372,Atletico-GO,Amarelo,Willian Maranhão,Meio-campo,55
7373,Ceara,Amarelo,Jael,Atacante,81
7374,Flamengo,Amarelo,Victor Vinícius Coelho Santos,Atacante,73
7374,Flamengo,Amarelo,Giorgian De Arrascaeta,Meio-campo,23
7374,Chapecoense,Amarelo,Fernandinho,Atacante,38
7375,Fortaleza,Amarelo,Yago Pikachu,Meio-campo,90+4
7375,Fortaleza,Amarelo,Lucas Crispim,Meio-campo,29
7375,Corinthians,Amarelo,Marquinhos,Atacante,90+6
7375,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,Zagueiro,41
7376,Ceara,Amarelo,Lima,Meio-campo,90+12
7376,Ceara,Amarelo,Marcos Ytalo Benício da Silva,Zagueiro,75
7376,Athletico-PR,Amarelo,Léo Cittadini,Meio-campo,90+11
7376,Athletico-PR,Amarelo,Vitor Hugo Naum dos Santos,Atacante,68
7377,Sao Paulo,Amarelo,Léo Pelé,Zagueiro,43
7377,Fortaleza,Amarelo,David Corrêa da Fonseca,Atacante,72
7378,Atletico-MG,Amarelo,Junior Alonso,Zagueiro,80
7379,Fluminense,Amarelo,Lucca Borges de Brito,Meio-campo,77
7379,Gremio,Amarelo,Diego Souza,Atacante,90
7379,Gremio,Amarelo,Fernando Henrique Pereira,Meio-campo,42
7376,Ceara,Amarelo,Cristiano Pereira de Oliveira,Atacante,90+3
7376,Ceara,Amarelo,Marlon,Meio-campo,46
7376,Athletico-PR,Amarelo,Nikão,Meio-campo,90+9
7377,Sao Paulo,Amarelo,Antonio Galeano,Meio-campo,67
7377,Sao Paulo,Amarelo,Joao Rojas,Atacante,36
7377,Fortaleza,Amarelo,Cristian Chagas Tarouco,Zagueiro,45
7378,Atletico-MG,Amarelo,José Rodolfo Pires Ribeiro,Zagueiro,13
7379,Gremio,Amarelo,Jean Pyerre,Atacante,90
7379,Gremio,Amarelo,Walter Kannemann,Zagueiro,46
7380,Chapecoense,Amarelo,Geuvânio,Atacante,33
7380,Cuiaba,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,42
7381,Atletico-GO,Amarelo,Zé Roberto,Atacante,64
7382,Bahia,Amarelo,Edson,Meio-campo,81
7382,Bahia,Amarelo,Juninho Capixaba,Zagueiro,55
7382,Bahia,Amarelo,Matheus Bahia Santos,Zagueiro,29
7383,Internacional,Amarelo,Caio Vidal,Atacante,42
7383,Internacional,Amarelo,Edenílson Andrade dos Santos,Meio-campo,31
7383,Juventude,Amarelo,Marcelo Carné,Goleiro,81
7383,Juventude,Amarelo,Wescley,Meio-campo,60
7384,Bragantino,Amarelo,Léo Ortiz,Zagueiro,62
7384,Bragantino,Amarelo,Tomás Cuello,Meio-campo,45
7384,Santos,Amarelo,Vinicius Zanocelo,Meio-campo,87
7384,Santos,Amarelo,Luiz Felipe,Zagueiro,66
7384,Santos,Amarelo,Marinho,Atacante,31
7383,Juventude,Vermelho,Guilherme Castilho,Meio-campo,79
7380,Chapecoense,Amarelo,Anselmo Ramon,Atacante,44
7380,Cuiaba,Amarelo,Jenison de Jesus Brito e Brito,Atacante,72
7381,Atletico-GO,Amarelo,Éder,Zagueiro,88
7381,Palmeiras,Amarelo,Wesley Ribeiro Silva,Meio-campo,66
7382,Bahia,Amarelo,Matheus Galdezani,Meio-campo,60
7382,Bahia,Amarelo,Gilberto Oliveira Souza Junior,Atacante,54
7382,Flamengo,Amarelo,Diego Ribas,Meio-campo,47
7383,Internacional,Amarelo,Pedro Henrique,Zagueiro,31
7383,Internacional,Amarelo,Paulo Victor,Zagueiro,26
7383,Juventude,Amarelo,Paulo Bóia,Meio-campo,80
7383,Juventude,Amarelo,Vitor Mendes,Zagueiro,4
7384,Bragantino,Amarelo,Weverson,Zagueiro,47
7384,Santos,Amarelo,Marcos Leonardo Santos Almeida,Atacante,90+6
7384,Santos,Amarelo,Carlos Andrés Sánchez,Meio-campo,74
7384,Santos,Amarelo,Felipe Jonatan,Zagueiro,61
7385,Sport,Amarelo,Betinho,Meio-campo,90+4
7385,Sport,Amarelo,Hayner,Zagueiro,79
7385,America-MG,Amarelo,Zé Vitor,Zagueiro,82
7385,Sport,Amarelo,Mailson,Goleiro,90+2
7295,Cuiaba,Amarelo,Osman,Atacante,90+6
7295,Cuiaba,Amarelo,Guilherme Pato,Atacante,79
7295,Cuiaba,Amarelo,Uillian Correia,Meio-campo,45+2
7295,Atletico-GO,Amarelo,Gabriel Baralhas,Meio-campo,87
7295,Atletico-GO,Amarelo,Janderson,Meio-campo,68
7295,Atletico-GO,Vermelho,Willian Maranhão,Meio-campo,12
7295,Cuiaba,Amarelo,Elton Rodrigues Brandão,Atacante,85
7295,Cuiaba,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,72
7295,Atletico-GO,Amarelo,Éder,Zagueiro,90+5
7295,Atletico-GO,Amarelo,Fernando Miguel Kaufmann,Goleiro,73
7386,Gremio,Amarelo,Darlan Mendes,Meio-campo,90+4
7386,America-MG,Amarelo,Ramon,Meio-campo,85
7386,America-MG,Amarelo,Zé Vitor,Zagueiro,32
7387,Fluminense,Amarelo,Manoel Messias Silva Carvalho,Zagueiro,75
7386,Gremio,Amarelo,Rafinha,Zagueiro,90+5
7386,Gremio,Amarelo,Fernando Henrique Pereira,Meio-campo,63
7386,America-MG,Amarelo,Alan Ruschel,Meio-campo,74
7387,Palmeiras,Amarelo,Felipe Melo,Zagueiro,75
7387,Fluminense,Amarelo,Fred,Atacante,28
7388,Atletico-MG,Amarelo,Mariano Ferreira Filho,Zagueiro,68
7388,Bahia,Amarelo,Rossicley Pereira da Silva,Atacante,23
7389,Fortaleza,Amarelo,Matheus Vargas,Meio-campo,53
7389,Fortaleza,Amarelo,Matheus Jussa,Zagueiro,23
7389,Bragantino,Amarelo,Hélio Junio Nunes de Castro,Atacante,90+3
7390,Flamengo,Amarelo,Rodrigo Caio,Zagueiro,53
7390,Sao Paulo,Amarelo,Martín Benítez,Meio-campo,90+10
7390,Sao Paulo,Amarelo,Emiliano Rigoni,Atacante,83
7390,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Zagueiro,40
7391,Santos,Amarelo,Marinho,Meio-campo,45+1
7391,Atletico-GO,Amarelo,Fernando Miguel Kaufmann,Goleiro,73
7392,Athletico-PR,Amarelo,Renato Kayzer,Atacante,88
7392,Athletico-PR,Amarelo,Vitor Hugo Naum dos Santos,Meio-campo,14
7392,Internacional,Amarelo,Gabriel Boschilia,Meio-campo,72
7392,Internacional,Amarelo,Thiago Galhardo,Atacante,43
7393,Sport,Amarelo,Thiago Lopes,Meio-campo,70
7393,Sport,Amarelo,Gustavo,Meio-campo,44
7388,Atletico-MG,Amarelo,José Rodolfo Pires Ribeiro,Zagueiro,54
7389,Fortaleza,Amarelo,Felipe,Meio-campo,56
7389,Fortaleza,Amarelo,Tinga,Zagueiro,49
7389,Bragantino,Amarelo,Eric dos Santos Rodrigues,Meio-campo,90+6
7390,Flamengo,Amarelo,Filipe Luís,Zagueiro,62
7390,Flamengo,Amarelo,Willian Arão,Meio-campo,53
7390,Sao Paulo,Amarelo,Igor Vinícius,Meio-campo,85
7390,Sao Paulo,Amarelo,Marquinhos,Atacante,62
7390,Sao Paulo,Amarelo,Welington,Meio-campo,32
7391,Santos,Amarelo,João Paulo,Goleiro,18
7391,Atletico-GO,Amarelo,Zé Roberto,Atacante,36
7392,Athletico-PR,Amarelo,Bento Matheus Krepski,Goleiro,79
7392,Athletico-PR,Amarelo,Matheus Babi,Atacante,11
7392,Internacional,Amarelo,Yuri Alberto,Atacante,66
7393,Sport,Amarelo,Paulinho Moccelin,Atacante,76
7393,Sport,Amarelo,Marcão,Meio-campo,64
7393,Ceara,Amarelo,Pedro Henrique Naressi Machado,Meio-campo,37
7395,Cuiaba,Vermelho,Anderson Conceição,Zagueiro,90+3
7394,Juventude,Amarelo,Vitor Mendes,Zagueiro,88
7394,Juventude,Amarelo,Matheus Jesus,Meio-campo,52
7394,Juventude,Amarelo,Marcelo Carné,Goleiro,33
7395,Cuiaba,Amarelo,João Lucas,Zagueiro,86
7395,Corinthians,Amarelo,Víctor Cantillo,Meio-campo,45+3
7394,Juventude,Amarelo,Capixaba,Atacante,70
7394,Juventude,Amarelo,Jadson,Meio-campo,34
7394,Chapecoense,Amarelo,Derlan,Zagueiro,44
7395,Cuiaba,Amarelo,Marllon Borges,Zagueiro,77
7397,Internacional,Vermelho,Moisés Roberto Barbosa,Zagueiro,90
7396,Sao Paulo,Amarelo,Rodrigo Nestor Bertaglia,Meio-campo,79
7396,Palmeiras,Amarelo,Danilo dos Santos de Oliveira,Meio-campo,81
7396,Palmeiras,Amarelo,Breno Lopes,Atacante,77
7397,Internacional,Amarelo,Víctor Cuesta,Zagueiro,74
7397,Cuiaba,Amarelo,Osman,Atacante,80
7398,Bragantino,Amarelo,Jadsom,Meio-campo,90+6
7398,Gremio,Amarelo,Pedro Geromel,Zagueiro,38
7396,Sao Paulo,Vermelho,Emiliano Rigoni,Atacante,90+5
7396,Sao Paulo,Amarelo,João Miranda de Souza Filho,Zagueiro,90+4
7396,Sao Paulo,Amarelo,Gabriel Sara,Meio-campo,63
7396,Palmeiras,Amarelo,Felipe Melo,Zagueiro,78
7397,Internacional,Amarelo,Moisés Roberto Barbosa,Zagueiro,88
7397,Cuiaba,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,90+1
7397,Cuiaba,Amarelo,Clayson Henrique da Silva Vieira,Meio-campo,50
7398,Gremio,Amarelo,Bruno Cortês,Zagueiro,72
7399,Flamengo,Amarelo,Giorgian De Arrascaeta,Meio-campo,70
7400,Atletico-MG,Amarelo,Neto,Meio-campo,67
7400,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,Meio-campo,90+1
7400,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,59
7402,Bahia,Amarelo,Patrick de Lucca,Meio-campo,42
7402,Sport,Amarelo,Luciano Juba,Zagueiro,71
7403,Atletico-GO,Amarelo,Jonas Toró,Atacante,71
7403,Atletico-GO,Amarelo,Gabriel Baralhas,Meio-campo,43
7404,Ceara,Amarelo,Gabriel Lacerda,Zagueiro,90+5
7404,Fortaleza,Amarelo,Cristian Chagas Tarouco,Zagueiro,75
7404,Fortaleza,Amarelo,Matheus Vargas,Meio-campo,53
7400,Atletico-MG,Vermelho,Eduardo Vargas,Atacante,89
7400,Atletico-MG,Amarelo,Eduardo Vargas,Atacante,86
7400,Atletico-MG,Amarelo,Mariano Ferreira Filho,Zagueiro,45
7400,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,Meio-campo,80
7402,Bahia,Amarelo,Rossicley Pereira da Silva,Atacante,45+3
7402,Sport,Amarelo,Santiago Tréllez,Atacante,80
7402,Sport,Amarelo,Mikael,Atacante,69
7403,Atletico-GO,Amarelo,André Luis,Meio-campo,49
7403,Atletico-GO,Amarelo,Marlon Freitas,Meio-campo,25
7404,Ceara,Amarelo,Marlon,Meio-campo,55
7404,Fortaleza,Amarelo,David Corrêa da Fonseca,Atacante,60
7399,Corinthians,Amarelo,Roni,Meio-campo,41
7406,Sport,Amarelo,Everaldo,Meio-campo,66
7406,Sport,Amarelo,Gustavo,Meio-campo,27
7406,Sport,Amarelo,Paulinho Moccelin,Meio-campo,60
7406,Bragantino,Amarelo,Weverton,Zagueiro,56
7407,Sao Paulo,Vermelho,Martín Benítez,Meio-campo,82
7408,Fortaleza,Vermelho,Felipe,Meio-campo,70
7407,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,74
7407,Sao Paulo,Amarelo,Antonio Galeano,Atacante,87
7407,Sao Paulo,Amarelo,Igor Vinícius,Zagueiro,27
7408,Palmeiras,Amarelo,Patrick de Paula,Meio-campo,83
7408,Palmeiras,Amarelo,Gustavo Gómez,Zagueiro,57
7408,Palmeiras,Amarelo,Renan Victor da Silva,Zagueiro,20
7408,Fortaleza,Amarelo,Felipe,Meio-campo,36
7409,Bahia,Amarelo,Hugo Rodallega,Atacante,90+2
7408,Palmeiras,Vermelho,Victor Luis,Zagueiro,90
7409,Cuiaba,Vermelho,Felipe Marques,Atacante,90
7407,Athletico-PR,Amarelo,Richard Candido Coelho,Meio-campo,72
7407,Sao Paulo,Amarelo,Lucas Perri,Goleiro,83
7407,Sao Paulo,Amarelo,Welington,Zagueiro,17
7408,Palmeiras,Amarelo,Victor Luis,Zagueiro,78
7408,Palmeiras,Amarelo,José Rafael Vivian,Meio-campo,45
7408,Fortaleza,Amarelo,Igor Torres,Atacante,90+6
7409,Cuiaba,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,79
7409,Bahia,Amarelo,Rossicley Pereira da Silva,Atacante,58
7414,Flamengo,Vermelho,Gabriel Barbosa,Atacante,63
7410,Juventude,Amarelo,Rafael Forster,Zagueiro,61
7410,Atletico-MG,Amarelo,Allan Rodrigues de Souza,Meio-campo,72
7411,America-MG,Amarelo,Patric Cabral Lalau,Zagueiro,79
7411,Fluminense,Amarelo,Lucca Borges de Brito,Meio-campo,38
7412,Santos,Amarelo,Jean Mota Oliveira de Souza,Meio-campo,86
7413,Ceara,Amarelo,Vinícius,Meio-campo,40
7413,Atletico-GO,Amarelo,Arnaldo Manoel de Almeida,Zagueiro,71
7414,Flamengo,Amarelo,Gabriel Barbosa,Atacante,61
7414,Internacional,Amarelo,Carlos Palacios,Atacante,76
7410,Atletico-MG,Amarelo,Jair Rodrigues Júnior,Meio-campo,90+7
7410,Atletico-MG,Amarelo,Dylan Borrero,Meio-campo,52
7411,America-MG,Amarelo,Felipe Azevedo,Meio-campo,59
7411,Fluminense,Amarelo,Matheus Martinelli,Meio-campo,37
7412,Corinthians,Amarelo,Roni,Meio-campo,89
7413,Ceara,Amarelo,Marlon,Meio-campo,39
7413,Atletico-GO,Amarelo,Wanderson,Zagueiro,42
7414,Flamengo,Amarelo,Diego Ribas,Meio-campo,45+6
7414,Internacional,Amarelo,Pedro Henrique,Zagueiro,56
7415,Gremio,Amarelo,Darlan Mendes,Meio-campo,62
7415,Chapecoense,Amarelo,Derlan,Zagueiro,31
7415,Chapecoense,Amarelo,Denner Fernando Melz,Meio-campo,45+2
7415,Chapecoense,Amarelo,Anselmo Ramon,Atacante,23
7416,Bragantino,Amarelo,Jan Hurtado,Atacante,80
7416,Bragantino,Amarelo,Hélio Junio Nunes de Castro,Atacante,42
7416,Juventude,Amarelo,Chico,Meio-campo,90
7416,Juventude,Amarelo,Guilherme Castilho,Meio-campo,76
7417,Atletico-MG,Amarelo,Ignacio Fernández,Meio-campo,51
7417,Palmeiras,Amarelo,Patrick de Paula,Meio-campo,15
7418,Sao Paulo,Amarelo,Bruno Alves,Zagueiro,21
7418,Gremio,Amarelo,Pedro Geromel,Zagueiro,12
7417,Palmeiras,Vermelho,Patrick de Paula,Meio-campo,36
7416,Bragantino,Amarelo,Jadsom,Meio-campo,77
7416,Bragantino,Amarelo,Leandrinho,Atacante,39
7416,Juventude,Amarelo,Rafael Forster,Zagueiro,90
7416,Juventude,Amarelo,Wagner Ferreira dos Santos,Meio-campo,64
7417,Atletico-MG,Amarelo,Jair Rodrigues Júnior,Meio-campo,35
7418,Sao Paulo,Amarelo,Igor Gomes,Meio-campo,61
7418,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Meio-campo,18
7419,Flamengo,Amarelo,Willian Arão,Meio-campo,85
7419,Flamengo,Amarelo,Bruno Henrique,Atacante,60
7420,Corinthians,Amarelo,Fábio Santos,Zagueiro,11
7421,Bahia,Amarelo,Germán Conti,Zagueiro,85
7422,Cuiaba,Amarelo,Camilo Reijers,Meio-campo,82
7423,Fortaleza,Amarelo,Yago Pikachu,Meio-campo,65
7423,Santos,Amarelo,Marcos Guilherme,Atacante,90+8
7424,Internacional,Amarelo,Yuri Alberto,Atacante,27
7419,Flamengo,Amarelo,Max Alves,Meio-campo,90
7419,Flamengo,Amarelo,Matheuzinho,Zagueiro,73
7419,Sport,Amarelo,Ronaldo,Meio-campo,41
7420,Ceara,Amarelo,Jael,Atacante,84
7421,Bahia,Amarelo,Daniel Sampaio Simões,Meio-campo,54
7422,Athletico-PR,Amarelo,Léo Cittadini,Meio-campo,22
7423,Fortaleza,Amarelo,Robson Fernandes,Atacante,36
7424,Internacional,Amarelo,Rodrigo Lindoso,Meio-campo,69
7425,Chapecoense,Vermelho,Kadu,Zagueiro,64
7425,America-MG,Amarelo,Alan Ruschel,Zagueiro,17
7425,Chapecoense,Amarelo,Kadu,Zagueiro,21
7315,Gremio,Amarelo,Jean Pyerre,Meio-campo,90+2
7315,Gremio,Amarelo,Vanderson de Oliveira Campos,Zagueiro,69
7315,Gremio,Amarelo,Thiago dos Santos,Meio-campo,44
7315,Cuiaba,Amarelo,João Lucas,Zagueiro,45+7
7315,Gremio,Amarelo,Ruan Tressoldi,Zagueiro,72
7315,Gremio,Amarelo,Rafinha,Zagueiro,59
7426,Atletico-GO,Amarelo,Wanderson,Zagueiro,35
7426,Chapecoense,Amarelo,Anselmo Ramon,Atacante,58
7426,Chapecoense,Amarelo,Denner Fernando Melz,Meio-campo,44
7427,Gremio,Amarelo,Lucas Silva Borges,Meio-campo,86
7428,Juventude,Amarelo,Matheus Jesus,Meio-campo,56
7426,Atletico-GO,Vermelho,Dudu,Zagueiro,90
7426,Atletico-GO,Amarelo,João Paulo,Atacante,90+8
7426,Chapecoense,Amarelo,Geuvânio,Atacante,82
7426,Chapecoense,Amarelo,Keiller,Goleiro,52
7426,Chapecoense,Amarelo,Matheus Antunes Ribeiro,Zagueiro,3
7427,Bahia,Amarelo,Gilberto Oliveira Souza Junior,Atacante,67
7428,Fortaleza,Amarelo,Felipe,Meio-campo,57
7431,Athletico-PR,Vermelho,Thiago Heleno,Zagueiro,90+2
7429,Palmeiras,Amarelo,Deyverson,Atacante,90+5
7430,Flamengo,Amarelo,Diego Ribas,Meio-campo,82
7431,Athletico-PR,Amarelo,Carlos Eduardo Ferreira de Souza,Meio-campo,62
7432,Santos,Amarelo,Luiz Felipe,Zagueiro,39
7432,Internacional,Amarelo,Rodrigo Lindoso,Meio-campo,39
7433,Sport,Amarelo,André Felipe Ribeiro de Souza,Atacante,73
7433,Sao Paulo,Amarelo,Liziero,Meio-campo,43
7429,Cuiaba,Amarelo,Pepê,Meio-campo,18
7430,Flamengo,Amarelo,João Gomes,Meio-campo,77
7432,Santos,Amarelo,Wagner Leonardo,Zagueiro,48
7432,Internacional,Amarelo,Gabriel Mercado,Zagueiro,55
7433,Sport,Amarelo,Paulinho Moccelin,Meio-campo,79
7433,Sao Paulo,Amarelo,Léo Pelé,Zagueiro,85
7434,America-MG,Amarelo,Fabrício Daniel de Souza,Meio-campo,54
7435,Fluminense,Amarelo,Abel Hernández,Atacante,56
7435,Atletico-MG,Amarelo,Eduardo Sasha,Atacante,90+5
7435,Atletico-MG,Amarelo,Hulk,Atacante,22
7434,America-MG,Amarelo,Marcelo Toscano,Atacante,75
7435,Fluminense,Amarelo,Yago Rocha,Meio-campo,63
7435,Fluminense,Amarelo,Luiz Henrique,Meio-campo,15
7435,Atletico-MG,Amarelo,Nathan Silva,Zagueiro,38
7438,Gremio,Vermelho,Maicon,Meio-campo,80
7436,Chapecoense,Amarelo,Moisés Ribeiro Santos,Zagueiro,90
7437,Santos,Amarelo,Felipe Jonatan,Zagueiro,76
7437,Santos,Amarelo,Carlos Andrés Sánchez,Meio-campo,5
7437,Flamengo,Amarelo,Bruno Viana,Zagueiro,37
7437,Flamengo,Amarelo,Mauricio Isla,Zagueiro,7
7438,Corinthians,Amarelo,João Victor da Silva Marcelino,Zagueiro,90+2
7439,Palmeiras,Amarelo,Felipe Melo,Meio-campo,88
7439,Palmeiras,Amarelo,José Rafael Vivian,Meio-campo,69
7436,Sport,Vermelho,Thiago Neves,Meio-campo,82
7436,Sport,Amarelo,Thiago Neves,Meio-campo,78
7437,Santos,Amarelo,Jean Mota Oliveira de Souza,Meio-campo,77
7437,Santos,Amarelo,Robson Reis,Zagueiro,34
7437,Flamengo,Amarelo,Gustavo Henrique Vernes,Zagueiro,54
7437,Flamengo,Amarelo,Diego Ribas,Meio-campo,30
7438,Gremio,Amarelo,Maicon,Meio-campo,80
7438,Corinthians,Amarelo,Cássio Ramos,Goleiro,89
7439,Palmeiras,Amarelo,Deyverson,Atacante,82
7440,Ceara,Amarelo,Jael,Atacante,66
7441,Juventude,Amarelo,William Matheus,Zagueiro,84
7441,Sao Paulo,Amarelo,Luciano da Rocha Neves,Atacante,90+4
7441,Sao Paulo,Amarelo,Igor Vinícius,Meio-campo,72
7441,Sao Paulo,Amarelo,Léo Pelé,Zagueiro,41
7442,Internacional,Amarelo,Carlos Palacios,Atacante,78
7443,Bragantino,Amarelo,Aderlan Silva,Zagueiro,88
7443,Bragantino,Amarelo,Jadsom,Meio-campo,71
7443,Atletico-MG,Amarelo,Matheus Mendes,Goleiro,90
7443,Atletico-MG,Amarelo,Danilo Neves,Meio-campo,31
7440,America-MG,Amarelo,Fabrício Daniel de Souza,Meio-campo,52
7440,Ceara,Amarelo,Vinícius,Meio-campo,21
7441,Juventude,Amarelo,Ricardo Bueno,Atacante,44
7441,Sao Paulo,Amarelo,João Miranda de Souza Filho,Zagueiro,90+1
7441,Sao Paulo,Amarelo,Luan Vinícius da Silva Santos,Meio-campo,55
7442,Atletico-GO,Amarelo,Zé Roberto,Atacante,59
7442,Internacional,Amarelo,Rodrigo Dourado,Meio-campo,61
7443,Bragantino,Amarelo,Léo Ortiz,Zagueiro,87
7443,Atletico-MG,Amarelo,Nathan Allan de Souza,Meio-campo,90+1
7443,Atletico-MG,Amarelo,Eduardo Sasha,Atacante,89
7444,Bahia,Amarelo,Rossicley Pereira da Silva,Meio-campo,29
7445,Fortaleza,Amarelo,Igor Torres,Atacante,77
7445,Cuiaba,Amarelo,Pepê,Meio-campo,90+2
7445,Cuiaba,Amarelo,Jenison de Jesus Brito e Brito,Atacante,68
7444,Fluminense,Amarelo,Nino,Zagueiro,40
7444,Bahia,Amarelo,Gilberto Oliveira Souza Junior,Atacante,77
7444,Bahia,Amarelo,Patrick de Lucca,Meio-campo,35
7445,Fortaleza,Amarelo,Felipe,Meio-campo,90+3
7445,Cuiaba,Amarelo,Rafael Elias,Atacante,90+5
7445,Cuiaba,Amarelo,Yuri Oliveira Lima,Meio-campo,73
7445,Cuiaba,Amarelo,Clayson Henrique da Silva Vieira,Meio-campo,16
7444,Fluminense,Amarelo,André,Meio-campo,45+1
7444,Bahia,Amarelo,Germán Conti,Zagueiro,90+6
7405,Fluminense,Amarelo,Jhon Arias,Atacante,36
7405,Fluminense,Amarelo,Samuel Xavier,Zagueiro,71
7405,Juventude,Amarelo,Matheus Jesus,Meio-campo,35
7446,Bahia,Amarelo,Juninho Capixaba,Zagueiro,85
7446,Bahia,Amarelo,Matheus Teixeira,Goleiro,37
7447,Cuiaba,Amarelo,Elton Rodrigues Brandão,Atacante,89
7447,Cuiaba,Amarelo,Camilo Reijers,Meio-campo,28
