partida_id,clube,chutes,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
6820,Athletico-PR,0,,0,,0,0,0
6821,Flamengo,21,0.67,526,0.85,10,3,11
6821,Bahia,9,0.33,278,0.68,11,0,2
6822,Chapecoense,17,0.48,425,0.89,10,0,5
6822,Gremio,7,0.52,477,0.87,13,0,2
6823,Fortaleza,9,0.36,283,0.74,13,0,3
6823,Ceara,15,0.64,483,0.84,17,0,8
6824,CSA,20,0.59,472,0.86,17,4,5
6824,Vasco,8,0.41,337,0.82,18,0,3
6825,Botafogo-RJ,17,0.37,295,0.78,19,1,4
6825,Avai,17,0.63,502,0.85,16,1,4
6826,Flamengo,11,0.68,513,0.84,23,0,5
6826,Vasco,9,0.32,245,0.71,25,1,4
6836,Santos,16,0.41,320,0.77,14,0,3
6836,Sao Paulo,15,0.59,463,0.81,25,4,4
6837,Fluminense,15,0.54,504,0.82,15,0,1
6837,Atletico-MG,13,0.46,423,0.82,15,3,2
6838,Gremio,22,0.69,559,0.84,9,3,10
6838,Flamengo,9,0.31,270,0.68,15,0,0
6839,Bahia,15,0.45,404,0.84,17,1,2
6839,Palmeiras,22,0.55,481,0.87,16,0,4
6840,Chapecoense,12,0.4,325,0.8,13,0,6
6840,Ceara,15,0.6,508,0.85,15,2,5
6841,Athletico-PR,0,,0,,0,0,0
6841,Botafogo-RJ,0,,0,,0,0,0
6842,Corinthians,14,0.49,411,0.77,9,2,5
6842,Internacional,13,0.51,421,0.75,19,0,3
6843,Fortaleza,15,0.64,516,0.88,10,0,4
6843,CSA,8,0.36,294,0.81,20,1,3
6844,Vasco,9,0.47,360,0.78,22,3,3
6844,Goias,21,0.53,384,0.78,16,1,16
6845,Cruzeiro,16,0.73,573,0.86,14,0,17
6845,Avai,10,0.27,223,0.65,20,0,2
6827,Santos,25,0.57,456,0.83,16,4,10
6827,Cruzeiro,9,0.43,356,0.78,19,1,4
6828,Palmeiras,17,0.39,376,0.78,14,1,4
6828,Gremio,7,0.61,609,0.85,14,1,4
6829,Atletico-MG,0,,0,,0,0,0
6829,Athletico-PR,0,,0,,0,0,0
6830,Goias,13,0.47,367,0.82,14,2,4
6830,Bahia,10,0.53,415,0.78,23,0,5
6831,Botafogo-RJ,8,0.28,239,0.64,11,2,2
6831,Corinthians,25,0.72,597,0.88,19,2,8
6832,Ceara,18,0.49,434,0.82,12,0,13
6832,Sao Paulo,6,0.51,479,0.83,16,0,5
6833,Internacional,23,0.61,539,0.86,16,0,9
6833,Fortaleza,6,0.39,366,0.79,12,3,3
6834,Avai,13,0.58,490,0.83,11,0,4
6834,Chapecoense,15,0.42,360,0.75,15,0,4
6835,CSA,18,0.39,372,0.84,15,1,5
6835,Fluminense,19,0.61,604,0.91,14,2,3
6846,Internacional,24,0.69,562,0.83,22,3,11
6846,Goias,13,0.31,259,0.61,24,2,3
6847,Chapecoense,25,0.59,396,0.85,12,0,5
6847,Botafogo-RJ,9,0.41,290,0.74,18,0,2
6848,Bahia,16,0.58,463,0.82,12,0,10
6848,Atletico-MG,10,0.42,346,0.77,20,2,4
6849,Athletico-PR,0,,0,,0,0,0
6849,Gremio,0,,0,,0,0,0
6850,Flamengo,27,0.66,553,0.9,13,0,13
6850,Ceara,5,0.34,287,0.78,10,1,3
6851,Corinthians,32,0.65,503,0.86,15,2,7
6851,Avai,9,0.35,277,0.75,13,3,3
6852,Fluminense,13,0.45,468,0.86,15,0,2
6852,Palmeiras,10,0.55,551,0.88,20,2,6
6853,Fortaleza,11,0.37,246,0.76,16,1,5
6853,Santos,14,0.63,419,0.85,17,3,8
6854,Sao Paulo,15,0.56,486,0.85,29,2,5
6854,Vasco,10,0.44,376,0.82,16,0,5
6855,Cruzeiro,21,0.73,525,0.84,9,1,9
6855,CSA,5,0.27,215,0.6,16,2,1
6856,Botafogo-RJ,8,0.44,374,0.8,8,3,5
6856,Internacional,17,0.56,475,0.84,14,1,9
6857,Ceara,16,0.52,382,0.8,17,1,6
6857,Athletico-PR,10,0.48,373,0.77,16,2,4
6858,Avai,5,0.43,377,0.78,26,0,3
6858,Fluminense,7,0.57,488,0.84,20,0,4
6859,Palmeiras,14,0.44,420,0.86,18,4,3
6859,Flamengo,9,0.56,545,0.87,21,1,6
6860,Goias,19,0.58,421,0.83,11,2,14
6860,Fortaleza,11,0.42,334,0.79,15,1,6
6861,CSA,13,0.52,414,0.83,9,4,6
6861,Bahia,17,0.48,372,0.82,12,0,8
6862,Atletico-MG,14,0.41,273,0.73,15,2,7
6862,Corinthians,13,0.59,394,0.81,8,3,5
6863,Santos,11,0.68,499,0.88,18,2,3
6863,Chapecoense,4,0.32,243,0.78,19,0,2
6864,Gremio,13,0.42,375,0.8,15,0,1
6864,Sao Paulo,10,0.58,521,0.84,16,1,5
6865,Vasco,6,0.41,295,0.71,16,1,2
6865,Cruzeiro,14,0.59,400,0.8,19,0,17
6866,Athletico-PR,9,0.51,366,0.79,16,3,6
6866,Santos,9,0.49,364,0.83,9,5,3
6867,Ceara,9,0.36,261,0.74,15,2,9
6867,Corinthians,19,0.64,479,0.86,14,0,6
6868,Atletico-MG,27,0.48,419,0.81,11,2,11
6868,Botafogo-RJ,13,0.52,446,0.83,10,1,8
6869,Chapecoense,19,0.56,468,0.87,21,1,2
6869,CSA,10,0.44,369,0.84,13,1,5
6870,Fluminense,13,0.59,560,0.87,16,0,6
6870,Fortaleza,13,0.41,411,0.87,9,1,1
6871,Sao Paulo,19,0.42,368,0.79,20,3,8
6871,Internacional,11,0.58,515,0.83,19,1,2
6872,Gremio,14,0.63,580,0.86,11,1,5
6872,Cruzeiro,13,0.37,342,0.79,21,1,6
6873,Palmeiras,10,0.44,382,0.85,21,1,1
6873,Goias,10,0.56,475,0.87,13,1,3
6874,Bahia,15,0.46,436,0.86,21,1,2
6874,Vasco,10,0.54,510,0.89,11,2,6
6875,Flamengo,21,0.68,608,0.88,18,0,8
6875,Avai,8,0.32,283,0.71,13,2,3
6876,Corinthians,16,0.6,538,0.83,21,0,3
6876,Fluminense,10,0.4,360,0.76,14,2,5
6877,Santos,21,0.51,391,0.82,12,4,3
6877,Flamengo,5,0.49,386,0.81,15,0,5
6878,Botafogo-RJ,15,0.51,394,0.84,12,0,3
6878,Ceara,14,0.49,382,0.78,19,2,6
6879,CSA,24,0.42,349,0.88,17,1,6
6879,Sao Paulo,13,0.58,493,0.89,24,1,4
6880,Internacional,20,0.65,470,0.83,11,2,18
6880,Atletico-MG,10,0.35,272,0.71,16,1,3
6881,Cruzeiro,9,0.57,505,0.86,11,1,4
6881,Palmeiras,8,0.43,384,0.81,11,2,3
6882,Goias,18,0.45,309,0.79,21,1,7
6882,Gremio,15,0.55,392,0.8,8,2,4
6883,Vasco,24,0.52,378,0.83,18,1,7
6883,Chapecoense,9,0.48,363,0.84,16,0,2
6884,Avai,0,,0,,0,0,0
6884,Athletico-PR,0,,0,,0,0,0
6885,Fortaleza,8,0.57,417,0.84,9,4,2
6885,Bahia,11,0.43,308,0.75,15,3,3
6886,Fortaleza,11,0.43,414,0.86,14,1,4
6886,Athletico-PR,13,0.57,549,0.89,10,1,4
6887,Coritiba,2,0.42,382,0.74,11,3,2
6887,Internacional,11,0.58,504,0.81,21,2,6
6888,Sport,9,0.4,324,0.77,15,3,2
6888,Ceara,11,0.6,487,0.82,18,0,4
6889,Santos,10,0.54,444,0.81,10,4,4
6889,Bragantino,18,0.46,377,0.8,19,2,2
6890,Flamengo,17,0.63,525,0.8,12,2,9
6890,Atletico-MG,10,0.37,321,0.71,24,3,2
6891,Gremio,15,0.53,496,0.8,24,2,6
6891,Fluminense,10,0.47,447,0.8,16,1,3
6896,Athletico-PR,19,0.79,728,0.92,16,1,3
6896,Goias,13,0.21,196,0.72,18,1,3
6897,Atletico-MG,25,0.56,515,0.81,19,3,8
6897,Corinthians,8,0.44,426,0.74,11,1,4
6898,Bragantino,23,0.55,558,0.88,13,1,12
6898,Botafogo-RJ,9,0.45,472,0.82,8,1,3
6899,Bahia,12,0.45,420,0.8,16,1,3
6899,Coritiba,15,0.55,486,0.85,18,5,8
6900,Atletico-GO,13,0.34,284,0.72,15,2,11
6900,Flamengo,9,0.66,555,0.88,19,1,5
6901,Ceara,11,0.42,421,0.8,17,1,1
6901,Gremio,14,0.58,571,0.87,7,0,7
6902,Fluminense,10,0.52,430,0.82,20,3,3
6902,Palmeiras,9,0.48,400,0.82,31,0,3
6903,Sao Paulo,13,0.52,474,0.87,16,4,5
6903,Fortaleza,12,0.48,443,0.85,18,3,7
6904,Internacional,25,0.59,515,0.83,28,2,9
6904,Santos,6,0.41,379,0.79,14,2,4
6905,Vasco,9,0.46,371,0.81,29,1,5
6905,Sport,13,0.54,416,0.84,17,4,8
6906,Gremio,24,0.47,491,0.86,16,0,7
6906,Corinthians,5,0.53,571,0.88,14,0,5
6907,Coritiba,9,0.35,286,0.74,25,3,5
6907,Flamengo,18,0.65,541,0.88,16,1,5
6908,Palmeiras,12,0.65,668,0.86,11,0,6
6908,Goias,11,0.35,369,0.75,16,0,2
6909,Atletico-MG,11,0.61,475,0.82,14,2,4
6909,Ceara,13,0.39,309,0.77,16,0,0
6910,Bahia,10,0.42,381,0.76,16,2,3
6910,Bragantino,16,0.58,505,0.82,16,1,7
6911,Vasco,8,0.4,379,0.82,16,1,3
6911,Sao Paulo,11,0.6,559,0.86,15,1,4
6912,Fluminense,10,0.43,339,0.76,13,1,1
6912,Internacional,9,0.57,433,0.78,24,1,4
6913,Atletico-GO,11,0.31,237,0.68,13,0,4
6913,Sport,15,0.69,509,0.82,15,2,9
6914,Fortaleza,12,0.59,561,0.9,9,2,4
6914,Botafogo-RJ,15,0.41,392,0.87,8,1,7
6915,Santos,11,0.32,290,0.77,9,0,2
6915,Athletico-PR,12,0.68,587,0.88,22,0,6
6916,Flamengo,8,0.61,596,0.87,17,1,1
6916,Gremio,10,0.39,390,0.8,20,3,2
6917,Bragantino,13,0.52,438,0.82,19,2,6
6917,Fluminense,9,0.48,406,0.81,14,0,4
6918,Athletico-PR,6,0.56,459,0.8,23,0,5
6918,Palmeiras,10,0.44,362,0.78,20,3,8
6919,Goias,13,0.48,379,0.82,16,3,2
6919,Fortaleza,13,0.52,410,0.79,15,2,6
6920,Internacional,11,0.58,452,0.84,19,1,4
6920,Atletico-GO,7,0.42,337,0.72,17,2,3
6921,Corinthians,23,0.64,591,0.91,15,0,10
6921,Coritiba,9,0.36,352,0.82,7,3,0
6922,Botafogo-RJ,10,0.26,210,0.63,9,1,7
6922,Atletico-MG,31,0.74,609,0.87,10,2,16
6923,Sport,11,0.41,354,0.76,23,1,4
6923,Santos,16,0.59,513,0.85,17,1,5
6924,Ceara,22,0.58,484,0.86,18,1,13
6924,Vasco,5,0.42,375,0.81,14,2,2
6925,Sao Paulo,25,0.68,634,0.9,14,4,5
6925,Bahia,8,0.32,304,0.68,16,1,6
6926,Athletico-PR,14,0.66,610,0.87,21,1,7
6926,Fluminense,9,0.34,326,0.73,12,2,2
6927,Internacional,6,0.33,306,0.62,20,3,2
6927,Atletico-MG,11,0.67,620,0.81,21,1,5
6928,Goias,6,0.33,275,0.67,26,5,3
6928,Atletico-GO,16,0.67,541,0.82,19,2,11
6929,Flamengo,15,0.67,637,0.88,15,0,5
6929,Botafogo-RJ,7,0.33,314,0.78,17,2,4
6930,Vasco,10,0.46,414,0.8,23,1,6
6930,Gremio,14,0.54,474,0.82,17,0,4
6931,Palmeiras,17,0.48,369,0.79,21,4,5
6931,Santos,8,0.52,383,0.76,15,0,6
6932,Bragantino,15,0.46,319,0.82,17,1,10
6932,Coritiba,7,0.54,397,0.75,18,2,3
6933,Sport,10,0.55,516,0.86,21,1,0
6933,Sao Paulo,11,0.45,425,0.84,25,0,3
6934,Ceara,11,0.38,339,0.77,21,1,6
6934,Bahia,16,0.62,538,0.84,7,1,11
6935,Corinthians,21,0.6,584,0.85,14,0,5
6935,Fortaleza,10,0.4,405,0.81,12,5,1
6936,Sao Paulo,15,0.57,605,0.87,13,3,4
6936,Athletico-PR,5,0.43,464,0.8,16,1,1
6946,Botafogo-RJ,7,0.47,471,0.85,14,2,5
6946,Internacional,7,0.53,542,0.87,24,2,3
6947,Fluminense,12,0.46,452,0.85,19,1,2
6947,Vasco,9,0.54,527,0.84,16,1,4
6948,Bahia,9,0.49,429,0.82,15,1,8
6948,Palmeiras,11,0.51,456,0.82,16,4,2
6949,Fortaleza,13,0.59,571,0.87,22,0,3
6949,Bragantino,5,0.41,395,0.83,10,1,4
6950,Sao Paulo,14,0.54,442,0.85,16,2,7
6950,Corinthians,7,0.46,388,0.8,22,1,4
6951,Coritiba,13,0.59,562,0.85,14,0,5
6951,Sport,6,0.41,387,0.79,19,1,2
6952,Santos,22,0.53,429,0.85,14,5,9
6952,Flamengo,10,0.47,399,0.8,26,1,2
6953,Atletico-GO,14,0.55,361,0.79,16,1,4
6953,Ceara,13,0.45,308,0.73,11,2,4
6956,Ceara,9,0.27,231,0.7,22,4,2
6956,Fortaleza,5,0.73,620,0.85,18,2,6
6957,Fluminense,11,0.43,368,0.78,14,0,2
6957,Atletico-GO,15,0.57,468,0.84,16,1,9
6958,Goias,11,0.46,446,0.84,16,1,3
6958,Corinthians,11,0.54,511,0.87,12,0,6
6959,Botafogo-RJ,17,0.55,519,0.84,23,1,6
6959,Coritiba,7,0.45,433,0.8,21,0,6
6960,Athletico-PR,11,0.58,503,0.83,15,1,2
6960,Bragantino,18,0.42,354,0.77,12,0,8
6961,Bahia,14,0.41,459,0.83,8,2,5
6961,Flamengo,20,0.59,647,0.86,17,2,6
6962,Palmeiras,11,0.48,372,0.73,21,1,5
6962,Internacional,8,0.52,403,0.75,23,0,4
6963,Santos,13,0.63,423,0.85,17,2,9
6963,Vasco,9,0.37,267,0.76,21,1,2
6964,Gremio,29,0.73,680,0.86,10,1,11
6964,Sport,5,0.27,277,0.6,11,1,1
6965,Atletico-MG,14,0.52,496,0.82,18,3,5
6965,Sao Paulo,13,0.48,468,0.78,11,1,3
6966,Flamengo,18,0.62,517,0.88,12,3,11
6966,Fortaleza,4,0.38,329,0.8,21,4,3
6967,Corinthians,15,0.61,545,0.87,18,1,12
6967,Botafogo-RJ,13,0.39,339,0.81,10,2,6
6968,Ceara,16,0.61,425,0.83,21,0,7
6968,Santos,7,0.39,269,0.75,16,3,5
6969,Bragantino,20,0.38,350,0.78,23,1,5
6969,Palmeiras,14,0.62,581,0.85,12,2,3
6970,Internacional,9,0.62,528,0.84,11,1,8
6970,Bahia,9,0.38,326,0.69,12,2,5
6971,Sao Paulo,15,0.51,463,0.8,21,0,3
6971,Fluminense,10,0.49,451,0.8,13,2,2
6972,Vasco,8,0.32,293,0.75,7,2,3
6972,Athletico-PR,14,0.68,603,0.86,16,1,2
6973,Atletico-GO,8,0.49,459,0.85,16,0,3
6973,Gremio,6,0.51,471,0.83,13,1,3
6974,Sport,17,0.53,486,0.83,18,1,9
6974,Goias,10,0.47,453,0.84,17,0,4
6975,Coritiba,13,0.47,440,0.8,14,0,4
6975,Atletico-MG,21,0.53,476,0.85,19,2,4
6976,Athletico-PR,17,0.62,509,0.89,19,3,7
6976,Botafogo-RJ,11,0.38,310,0.81,10,2,3
6977,Fortaleza,12,0.53,410,0.87,27,0,6
6977,Sport,4,0.47,383,0.82,14,2,1
6978,Goias,18,0.55,459,0.86,27,0,9
6978,Coritiba,13,0.45,396,0.82,13,2,2
6979,Sao Paulo,14,0.6,491,0.85,18,5,5
6979,Bragantino,10,0.4,341,0.74,18,2,1
6980,Fluminense,17,0.47,445,0.83,15,1,7
6980,Flamengo,13,0.53,508,0.87,16,2,6
6981,Santos,8,0.41,300,0.76,11,4,4
6981,Atletico-MG,16,0.59,424,0.79,15,1,5
6982,Internacional,17,0.62,517,0.81,15,1,10
6982,Ceara,6,0.38,317,0.68,16,1,3
6983,Corinthians,10,0.55,517,0.9,13,1,5
6983,Palmeiras,21,0.45,437,0.88,16,2,6
6984,Bahia,17,0.51,474,0.9,12,1,8
6984,Gremio,18,0.49,479,0.87,9,2,4
6985,Vasco,9,0.55,471,0.83,15,0,1
6985,Atletico-GO,13,0.45,380,0.81,23,1,4
6986,Athletico-PR,10,0.43,349,0.86,21,3,9
6986,Coritiba,5,0.57,463,0.85,12,3,6
6987,Santos,10,0.55,412,0.81,18,1,5
6987,Sao Paulo,12,0.45,338,0.81,20,3,2
6988,Fluminense,15,0.48,352,0.82,14,0,5
6988,Corinthians,9,0.52,378,0.84,15,2,8
6989,Gremio,14,0.57,532,0.89,11,2,6
6989,Fortaleza,3,0.43,424,0.87,13,0,2
6990,Atletico-MG,14,0.64,556,0.85,13,5,8
6990,Bragantino,12,0.36,306,0.75,18,0,3
6991,Bahia,9,0.53,429,0.79,16,5,5
6991,Atletico-GO,12,0.47,380,0.79,20,1,5
6992,Ceara,8,0.37,342,0.73,8,2,5
6992,Flamengo,11,0.63,570,0.84,6,2,8
6993,Goias,6,0.21,170,0.62,10,1,0
6993,Internacional,15,0.79,572,0.9,14,5,12
6994,Palmeiras,20,0.64,567,0.87,15,3,6
6994,Sport,9,0.36,327,0.76,12,1,2
6995,Botafogo-RJ,25,0.49,426,0.83,18,0,5
6995,Vasco,14,0.51,443,0.81,8,2,4
6937,Corinthians,11,0.33,277,0.72,15,1,4
6937,Bahia,25,0.67,533,0.88,13,5,11
6938,Fortaleza,12,0.42,318,0.76,9,2,3
6938,Internacional,11,0.58,420,0.84,20,2,7
6939,Bragantino,18,0.42,308,0.76,24,2,5
6939,Ceara,13,0.58,417,0.82,11,1,9
6940,Atletico-GO,15,0.44,359,0.76,16,1,6
6940,Atletico-MG,14,0.56,468,0.84,14,4,4
6941,Gremio,13,0.64,590,0.85,21,0,6
6941,Palmeiras,9,0.36,336,0.76,21,2,3
6942,Coritiba,11,0.55,497,0.86,14,3,6
6942,Vasco,11,0.45,415,0.86,15,0,6
6943,Botafogo-RJ,7,0.44,321,0.76,15,0,8
6943,Santos,21,0.56,416,0.83,13,1,10
6944,Sport,8,0.26,251,0.69,10,3,5
6944,Fluminense,18,0.74,700,0.87,9,3,8
6996,Sport,9,0.47,451,0.82,11,1,3
6996,Corinthians,16,0.53,486,0.86,15,2,8
6997,Athletico-PR,13,0.56,528,0.84,20,2,1
6997,Bahia,14,0.44,410,0.81,11,4,6
6998,Internacional,4,0.42,401,0.75,16,3,1
6998,Sao Paulo,19,0.58,536,0.82,16,0,4
6999,Atletico-MG,20,0.54,478,0.83,20,0,9
6999,Gremio,9,0.46,408,0.8,11,0,4
7000,Vasco,11,0.58,511,0.89,9,4,2
7000,Bragantino,12,0.42,363,0.83,16,1,5
7001,Palmeiras,17,0.6,493,0.87,14,1,5
7001,Flamengo,10,0.4,335,0.81,16,0,4
7002,Ceara,19,0.6,411,0.79,13,9,11
7002,Goias,10,0.4,286,0.71,14,3,7
7003,Atletico-GO,10,0.54,406,0.84,16,2,7
7003,Botafogo-RJ,16,0.46,359,0.81,12,0,5
7004,Santos,15,0.55,416,0.86,12,1,9
7004,Fortaleza,12,0.45,369,0.85,20,1,5
7005,Fluminense,15,0.43,409,0.84,16,0,5
7005,Coritiba,10,0.57,532,0.86,19,3,4
6892,Corinthians,12,0.54,461,0.83,18,4,4
6892,Atletico-GO,18,0.46,397,0.81,12,2,7
6893,Botafogo-RJ,15,0.62,502,0.86,18,0,8
6893,Bahia,12,0.38,322,0.74,14,1,5
7006,Gremio,14,0.46,388,0.77,15,1,5
7006,Internacional,8,0.54,453,0.79,16,1,5
7007,Palmeiras,28,0.64,560,0.85,10,1,9
7007,Ceara,10,0.36,319,0.74,20,0,4
7008,Bragantino,10,0.4,377,0.8,18,1,3
7008,Corinthians,12,0.6,555,0.86,13,1,8
7009,Botafogo-RJ,17,0.52,385,0.8,20,0,7
7009,Fluminense,8,0.48,365,0.78,21,2,4
7010,Coritiba,3,0.25,234,0.64,13,0,2
7010,Sao Paulo,19,0.75,671,0.88,12,2,11
7011,Flamengo,13,0.55,446,0.84,18,2,4
7011,Athletico-PR,10,0.45,376,0.8,22,2,5
7012,Fortaleza,16,0.6,517,0.85,8,1,8
7012,Atletico-GO,7,0.4,350,0.78,14,0,1
7013,Goias,14,0.55,384,0.83,16,4,2
7013,Santos,10,0.45,317,0.77,15,0,4
7014,Bahia,24,0.6,488,0.82,15,2,11
7014,Sport,5,0.4,361,0.72,13,0,0
7015,Atletico-MG,0,,0,,0,0,0
7015,Vasco,0,,0,,0,0,0
7016,Corinthians,13,0.62,558,0.85,19,0,6
7016,Santos,6,0.38,337,0.76,16,0,3
7017,Flamengo,16,0.63,572,0.89,14,1,8
7017,Sport,14,0.37,335,0.78,16,1,6
7018,Bahia,13,0.47,454,0.85,18,0,4
7018,Vasco,10,0.53,496,0.88,15,1,6
7019,Gremio,11,0.49,466,0.83,18,1,6
7019,Coritiba,13,0.51,475,0.84,21,4,6
7020,Sao Paulo,25,0.52,431,0.84,17,1,5
7020,Atletico-GO,15,0.48,415,0.81,12,2,3
7021,Goias,12,0.43,347,0.76,19,0,5
7021,Fluminense,10,0.57,472,0.85,15,4,4
7022,Botafogo-RJ,11,0.35,298,0.75,16,0,2
7022,Palmeiras,19,0.65,534,0.86,15,2,5
7023,Fortaleza,7,0.31,263,0.75,9,1,1
7023,Atletico-MG,15,0.69,577,0.88,19,2,8
7024,Athletico-PR,15,0.63,579,0.89,11,2,3
7024,Ceara,13,0.37,350,0.79,12,2,3
7025,Bragantino,13,0.47,404,0.78,18,2,7
7025,Internacional,8,0.53,460,0.83,22,1,2
7026,Vasco,13,0.37,344,0.77,14,3,5
7026,Flamengo,8,0.63,571,0.86,25,2,5
7027,Coritiba,10,0.45,408,0.88,20,0,2
7027,Fortaleza,12,0.55,498,0.86,12,0,4
7028,Palmeiras,9,0.47,424,0.84,15,2,8
7028,Sao Paulo,13,0.53,483,0.83,17,0,4
7029,Atletico-MG,23,0.67,614,0.85,14,4,8
7029,Goias,4,0.33,315,0.67,11,1,1
7030,Fluminense,8,0.48,401,0.77,26,0,3
7030,Bahia,12,0.52,429,0.83,18,0,4
7031,Santos,11,0.56,402,0.75,17,3,4
7031,Gremio,11,0.44,314,0.72,14,2,7
7032,Sport,17,0.63,528,0.85,11,0,6
7032,Botafogo-RJ,11,0.37,314,0.78,15,0,8
7033,Atletico-GO,24,0.53,368,0.76,17,0,7
7033,Bragantino,19,0.47,336,0.77,18,2,11
7034,Ceara,15,0.39,304,0.77,9,2,6
7034,Corinthians,10,0.61,475,0.8,10,1,6
7035,Internacional,13,0.45,404,0.75,19,3,6
7035,Athletico-PR,14,0.55,483,0.8,14,2,1
6945,Flamengo,31,0.66,562,0.85,12,1,9
6945,Goias,7,0.34,299,0.67,12,4,4
7036,Palmeiras,16,0.55,431,0.82,13,1,6
7036,Coritiba,12,0.45,382,0.77,20,2,2
7037,Gremio,10,0.51,479,0.83,11,1,1
7037,Botafogo-RJ,16,0.49,458,0.81,13,0,4
7038,Santos,12,0.59,400,0.79,18,1,7
7038,Atletico-GO,8,0.41,288,0.65,21,2,2
7039,Athletico-PR,16,0.62,545,0.84,18,2,8
7039,Corinthians,13,0.38,332,0.77,14,1,2
7040,Atletico-MG,14,0.66,571,0.85,11,0,9
7040,Fluminense,11,0.34,295,0.7,9,3,4
7041,Sport,13,0.48,438,0.81,6,1,2
7041,Internacional,14,0.52,450,0.84,19,3,7
7042,Flamengo,19,0.66,606,0.84,16,1,5
7042,Bragantino,12,0.34,314,0.7,14,2,1
7043,Goias,10,0.49,402,0.79,16,1,5
7043,Bahia,13,0.51,403,0.77,18,3,2
7046,Atletico-GO,11,0.36,271,0.75,10,1,2
7046,Athletico-PR,17,0.64,454,0.87,20,2,11
7047,Coritiba,18,0.57,442,0.84,18,1,9
7047,Santos,6,0.43,341,0.77,25,0,1
7048,Fluminense,6,0.59,539,0.84,17,2,4
7048,Ceara,17,0.41,389,0.75,16,2,3
7049,Sao Paulo,8,0.63,534,0.88,24,1,2
7049,Gremio,11,0.37,316,0.79,15,2,7
7050,Corinthians,19,0.38,314,0.76,14,1,10
7050,Flamengo,9,0.62,530,0.83,13,2,3
7051,Internacional,13,0.53,524,0.87,17,1,6
7051,Vasco,8,0.47,482,0.82,11,0,3
7052,Bragantino,18,0.5,449,0.82,13,1,8
7052,Sport,3,0.5,464,0.78,13,0,6
7053,Fortaleza,10,0.52,464,0.82,14,0,1
7053,Palmeiras,14,0.48,422,0.86,19,2,7
7054,Bahia,13,0.33,294,0.75,14,1,2
7054,Atletico-MG,20,0.67,555,0.86,14,1,8
7055,Botafogo-RJ,23,0.63,533,0.84,18,3,11
7055,Goias,12,0.37,326,0.72,11,0,5
7056,Vasco,17,0.64,547,0.82,12,1,9
7056,Corinthians,12,0.36,313,0.69,18,2,6
7057,Bragantino,14,0.54,408,0.79,17,1,6
7057,Goias,7,0.46,361,0.73,15,3,4
7058,Ceara,15,0.36,270,0.67,22,1,5
7058,Coritiba,15,0.64,493,0.82,12,1,8
7059,Atletico-MG,26,0.77,699,0.88,10,2,13
7059,Sport,3,0.23,224,0.56,11,1,4
7060,Atletico-GO,21,0.57,474,0.86,15,0,6
7060,Palmeiras,12,0.43,360,0.79,17,2,3
7061,Fluminense,19,0.47,275,0.77,13,2,10
7061,Santos,9,0.53,301,0.8,18,3,8
7062,Athletico-PR,5,0.66,557,0.9,15,1,4
7062,Gremio,8,0.34,291,0.78,11,1,2
7063,Internacional,10,0.28,244,0.68,16,1,1
7063,Flamengo,16,0.72,616,0.87,16,1,7
7066,Botafogo-RJ,12,0.61,493,0.85,17,1,4
7066,Ceara,10,0.39,314,0.73,19,0,2
7067,Coritiba,5,0.3,248,0.69,22,0,0
7067,Atletico-GO,14,0.7,557,0.86,18,0,12
7068,Corinthians,8,0.34,314,0.64,16,2,2
7068,Internacional,7,0.66,580,0.78,13,2,4
7069,Fortaleza,4,0.43,387,0.82,14,0,3
7069,Fluminense,11,0.57,481,0.88,18,1,7
7070,Flamengo,17,0.54,446,0.86,18,2,6
7070,Sao Paulo,13,0.46,396,0.85,18,0,4
7071,Sport,11,0.41,340,0.73,17,3,2
7071,Athletico-PR,12,0.59,474,0.81,15,3,5
7072,Santos,9,0.57,463,0.83,19,2,6
7072,Bahia,21,0.43,345,0.8,13,3,9
7073,Goias,19,0.46,354,0.77,16,2,2
7073,Vasco,7,0.54,401,0.81,20,5,6
7074,Palmeiras,19,0.35,300,0.76,10,2,3
7074,Atletico-MG,16,0.65,546,0.85,12,0,9
7075,Gremio,11,0.56,579,0.86,13,1,3
7075,Bragantino,13,0.44,466,0.84,12,0,4
7076,Athletico-PR,21,0.63,482,0.85,20,3,10
7076,Fortaleza,11,0.37,297,0.77,14,4,3
7077,Sao Paulo,20,0.65,503,0.85,9,1,10
7077,Goias,8,0.35,272,0.69,19,1,2
7078,Atletico-GO,16,0.45,339,0.73,22,2,7
7078,Corinthians,6,0.55,421,0.75,25,2,3
7079,Vasco,9,0.44,376,0.78,17,0,0
7079,Palmeiras,8,0.56,468,0.81,19,1,4
7080,Internacional,12,0.6,526,0.88,9,0,9
7080,Coritiba,10,0.4,369,0.82,13,2,3
7081,Bragantino,12,0.48,413,0.74,15,1,5
7081,Santos,4,0.52,448,0.75,20,1,3
7082,Atletico-MG,9,0.3,283,0.71,21,1,2
7082,Flamengo,13,0.7,635,0.87,13,1,7
7083,Bahia,20,0.59,499,0.85,19,1,4
7083,Botafogo-RJ,10,0.41,361,0.8,17,1,4
7084,Fluminense,12,0.59,569,0.86,12,1,4
7084,Gremio,13,0.41,396,0.82,13,2,5
7085,Ceara,25,0.54,441,0.84,17,4,9
7085,Sport,3,0.46,392,0.76,13,0,1
7064,Bahia,13,0.33,256,0.78,14,1,4
