partida_id,clube,chutes,chutes_no_alvo,posse_de_bola,precisao_passes,faltas,impedimentos,escanteios
6021,Sao Paulo,9,2,0.54,,12,0,10
6022,Vitoria,11,3,0.56,,18,1,7
6022,Sport,10,4,0.44,,13,4,4
6023,Flamengo,13,4,0.61,,17,2,10
6023,Fluminense,13,4,0.39,,16,1,4
6024,Ponte Preta,8,1,0.4,,20,1,4
6024,Santos,14,5,0.6,,11,2,10
6025,Palmeiras,13,4,0.46,,23,0,2
6025,Bahia,17,10,0.54,,24,0,7
6007,Vasco,11,1,0.39,,16,0,7
6007,Botafogo-RJ,17,2,0.61,,13,1,1
6008,Sao Paulo,23,8,0.56,,6,0,6
6008,Athletico-PR,7,2,0.44,,12,1,0
6009,Chapecoense,15,4,0.42,,23,1,7
6009,Flamengo,16,5,0.58,,17,5,2
6010,Atletico-GO,14,4,0.42,,18,2,2
6010,Palmeiras,15,9,0.58,,13,1,3
6011,Fluminense,19,4,0.51,,18,1,6
6011,Avai,6,2,0.49,,12,2,6
6012,Sport,20,6,0.48,,19,0,6
6012,Atletico-MG,12,2,0.52,,14,2,3
6013,Coritiba,13,4,0.55,,14,1,2
6013,Gremio,6,1,0.45,,16,4,11
6014,Bahia,7,3,0.47,,11,2,7
6014,Corinthians,8,3,0.53,,16,2,4
6015,Santos,14,6,0.55,,12,0,5
6015,Vitoria,21,6,0.45,,15,0,12
6026,Atletico-GO,10,4,0.47,,23,0,7
6026,Vasco,10,4,0.53,,10,1,5
6027,Coritiba,16,3,0.35,,7,2,7
6027,Cruzeiro,13,2,0.65,,9,0,7
6028,Atletico-MG,4,2,0.51,,16,4,6
6028,Chapecoense,17,7,0.49,,15,2,4
6029,Avai,17,6,0.41,,20,1,8
6029,Botafogo-RJ,10,2,0.59,,22,0,4
6030,Fluminense,12,6,0.36,,23,2,4
6030,Sao Paulo,10,2,0.64,,12,3,1
6031,Corinthians,7,0,0.55,,13,1,2
6031,Gremio,10,3,0.45,,14,1,4
6032,Vitoria,20,7,0.63,,11,1,9
6032,Athletico-PR,9,7,0.37,,12,2,4
6033,Palmeiras,14,7,0.64,,14,1,10
6033,Ponte Preta,8,0,0.36,,18,5,4
6034,Flamengo,16,8,0.63,,23,2,7
6034,Bahia,12,3,0.37,,11,0,2
6035,Sport,29,8,0.54,,17,3,11
6035,Santos,8,3,0.46,,23,2,1
6036,Vasco,11,4,0.47,,10,1,8
6036,Coritiba,7,2,0.53,,15,0,2
6037,Santos,18,8,0.57,,15,4,10
6037,Atletico-GO,14,3,0.43,,14,3,2
6038,Bahia,8,6,0.54,,12,1,5
6038,Vitoria,9,2,0.46,,17,0,2
6039,Gremio,6,2,0.49,,17,4,2
6039,Palmeiras,12,5,0.51,,19,0,4
6040,Sao Paulo,5,3,0.4,,14,0,3
6040,Flamengo,10,3,0.6,,12,1,8
6041,Athletico-PR,17,8,0.57,,15,1,5
6041,Sport,9,1,0.43,,13,1,4
6042,Cruzeiro,15,5,0.59,,23,2,6
6042,Atletico-MG,14,5,0.41,,14,1,3
6043,Chapecoense,9,3,0.33,,22,2,4
6043,Fluminense,13,3,0.67,,12,1,3
6044,Ponte Preta,29,2,0.69,,19,0,12
6044,Avai,11,3,0.31,,19,2,5
6045,Botafogo-RJ,17,6,0.38,,19,2,6
6045,Corinthians,8,3,0.62,,14,0,2
6046,Sao Paulo,15,5,0.45,,12,0,7
6046,Santos,7,2,0.55,,31,2,4
6047,Flamengo,14,4,0.57,,16,3,5
6047,Vasco,8,0,0.43,,12,1,2
6048,Athletico-PR,15,4,0.63,,6,5,6
6048,Chapecoense,6,2,0.37,,20,0,4
6049,Ponte Preta,8,2,0.32,,19,3,3
6049,Corinthians,19,7,0.68,,12,1,8
6050,Fluminense,11,5,0.68,,19,1,2
6050,Bahia,6,1,0.32,,17,1,4
6051,Atletico-MG,16,2,0.6,,21,2,8
6051,Botafogo-RJ,9,1,0.4,,16,0,3
6052,Vitoria,15,8,0.6,,19,0,16
6052,Atletico-GO,6,2,0.4,,18,1,2
6053,Sport,21,10,0.59,,21,1,11
6053,Coritiba,16,11,0.41,,21,2,7
6054,Avai,21,7,0.53,,13,0,10
6054,Gremio,8,4,0.47,,19,1,4
6055,Palmeiras,24,10,0.64,,9,0,15
6055,Cruzeiro,4,4,0.36,,9,4,2
6056,Santos,16,5,0.49,,12,3,10
6056,Atletico-MG,14,4,0.51,,18,4,7
6057,Botafogo-RJ,6,3,0.41,,16,0,1
6057,Fluminense,17,2,0.59,,16,1,5
6058,Atletico-GO,6,1,0.4,,17,2,2
6058,Sao Paulo,12,2,0.6,,9,0,4
6059,Coritiba,15,7,0.47,,15,2,3
6059,Avai,7,2,0.53,,6,2,6
6060,Corinthians,13,8,0.39,,21,2,6
6060,Palmeiras,16,2,0.61,,11,1,7
6061,Cruzeiro,16,4,0.47,,9,2,4
6061,Athletico-PR,9,2,0.53,,13,1,5
6062,Gremio,11,6,0.59,,12,0,2
6062,Flamengo,9,2,0.41,,14,0,3
6063,Bahia,17,6,0.51,,16,0,7
6063,Ponte Preta,7,0,0.49,,18,1,7
6064,Vasco,3,2,0.4,,17,1,1
6064,Vitoria,17,6,0.6,,23,2,3
6065,Chapecoense,9,5,0.42,,21,1,0
6065,Sport,7,3,0.58,,16,3,2
6066,Ponte Preta,20,8,0.41,,19,0,9
6066,Gremio,8,2,0.59,,14,0,3
6067,Avai,22,5,0.45,,18,4,10
6067,Bahia,10,6,0.55,,25,0,3
6068,Sport,15,4,0.64,,13,0,9
6068,Botafogo-RJ,6,3,0.36,,20,1,0
6069,Athletico-PR,16,1,0.62,,11,0,9
6069,Corinthians,7,3,0.38,,11,0,2
6070,Santos,8,3,0.58,,14,2,6
6070,Vasco,20,6,0.42,,14,3,6
6071,Flamengo,16,5,0.52,,17,2,6
6071,Cruzeiro,8,2,0.48,,10,1,2
6072,Vitoria,8,4,0.26,,20,1,3
6072,Palmeiras,12,3,0.74,,10,3,4
6073,Sao Paulo,17,5,0.69,,8,0,13
6073,Chapecoense,6,2,0.31,,14,1,3
6074,Atletico-MG,13,5,0.54,,19,0,8
6074,Atletico-GO,11,3,0.46,,13,3,2
6075,Fluminense,13,2,0.62,,11,2,7
6075,Coritiba,17,7,0.38,,20,0,10
6076,Botafogo-RJ,14,4,0.57,,13,1,5
6076,Athletico-PR,6,3,0.43,,14,4,2
6077,Corinthians,17,5,0.66,,15,0,7
6077,Avai,7,2,0.34,,12,2,6
6078,Vasco,25,3,0.51,,15,2,5
6078,Sao Paulo,7,1,0.49,,15,2,3
6079,Palmeiras,10,5,0.45,,12,0,4
6079,Flamengo,11,1,0.55,,18,6,5
6080,Atletico-GO,6,3,0.41,,20,1,2
6080,Sport,12,3,0.59,,15,1,9
6081,Gremio,16,5,0.72,,14,2,8
6081,Vitoria,8,2,0.28,,16,1,2
6082,Bahia,21,6,0.57,,12,0,8
6082,Atletico-MG,11,6,0.43,,13,1,2
6083,Cruzeiro,17,8,0.56,,13,1,8
6083,Fluminense,12,5,0.44,,8,1,5
6084,Coritiba,9,3,0.6,,17,3,5
6084,Ponte Preta,14,3,0.4,,15,1,10
6085,Chapecoense,12,5,0.43,,10,1,4
6085,Santos,9,3,0.57,,16,3,6
6086,Ponte Preta,8,5,0.4,,12,1,5
6086,Athletico-PR,5,2,0.6,,10,1,6
6087,Cruzeiro,23,8,0.63,,10,1,8
6087,Avai,9,3,0.37,,9,1,1
6088,Gremio,13,5,0.38,,16,3,7
6088,Sao Paulo,9,4,0.62,,12,1,3
6089,Vasco,21,7,0.56,,12,3,14
6089,Atletico-MG,12,5,0.44,,17,6,4
6090,Corinthians,14,4,0.63,,12,0,3
6090,Fluminense,11,2,0.37,,26,1,8
6091,Botafogo-RJ,19,3,0.65,,12,1,8
6091,Atletico-GO,13,5,0.35,,17,3,5
6092,Chapecoense,9,4,0.51,,17,2,4
6092,Vitoria,8,3,0.49,,18,1,1
6093,Palmeiras,16,5,0.57,,7,0,5
6093,Sport,15,7,0.43,,15,8,8
6094,Coritiba,5,1,0.31,,20,0,4
6094,Flamengo,13,4,0.69,,12,1,3
6095,Bahia,10,4,0.4,,17,1,3
6095,Santos,12,7,0.6,,16,1,11
6096,Sport,15,6,0.46,,21,0,8
6096,Bahia,8,2,0.54,,16,1,3
6097,Flamengo,16,6,0.49,,20,3,6
6097,Corinthians,14,6,0.51,,16,0,8
6098,Vitoria,12,4,0.34,,20,2,3
6098,Cruzeiro,19,3,0.66,,7,0,7
6099,Atletico-GO,14,5,0.6,,12,1,4
6099,Chapecoense,15,5,0.4,,23,2,5
6100,Sao Paulo,9,2,0.64,,13,0,4
6100,Botafogo-RJ,11,4,0.36,,17,1,5
6101,Athletico-PR,19,6,0.42,,8,1,7
6101,Vasco,13,4,0.58,,8,0,5
6102,Atletico-MG,10,6,0.48,,10,1,5
6102,Coritiba,10,3,0.52,,15,0,11
6103,Santos,11,7,0.42,,22,3,5
6103,Gremio,12,2,0.58,,14,2,5
6104,Fluminense,20,10,0.69,,16,5,9
6104,Ponte Preta,8,3,0.31,,15,0,0
6105,Avai,9,4,0.29,,9,6,2
6105,Palmeiras,21,8,0.71,,10,1,3
6106,Fluminense,12,5,0.54,,9,2,4
6106,Sport,21,8,0.46,,19,0,6
6107,Avai,13,5,0.37,,19,2,5
6107,Athletico-PR,14,2,0.63,,15,0,9
6108,Corinthians,19,5,0.58,,15,0,7
6108,Atletico-MG,9,3,0.42,,10,4,7
6109,Ponte Preta,9,7,0.32,,11,0,3
6109,Vitoria,24,10,0.68,,19,3,10
6110,Coritiba,12,7,0.38,,16,0,4
6110,Sao Paulo,9,3,0.62,,12,1,8
6111,Cruzeiro,21,6,0.67,,16,2,11
6111,Vasco,9,4,0.33,,20,1,3
6112,Gremio,10,4,0.51,,14,1,4
6112,Atletico-GO,15,2,0.49,,16,0,7
6113,Flamengo,28,9,0.58,,14,0,7
6113,Santos,3,2,0.42,,17,0,1
6114,Bahia,14,3,0.62,,16,1,9
6114,Chapecoense,9,4,0.38,,21,1,5
6115,Palmeiras,11,6,0.63,,19,0,8
6115,Botafogo-RJ,14,4,0.37,,17,1,4
6116,Atletico-MG,22,8,0.63,,17,4,7
6116,Gremio,9,5,0.37,,20,1,2
6117,Botafogo-RJ,13,6,0.44,,13,3,4
6117,Cruzeiro,8,2,0.56,,28,1,5
6118,Santos,20,5,0.57,,17,3,3
6118,Avai,14,4,0.43,,11,0,7
6119,Sport,9,4,0.47,,19,6,10
6119,Corinthians,9,4,0.53,,18,1,0
6120,Vitoria,18,4,0.44,,17,0,4
6120,Flamengo,12,3,0.56,,13,2,2
6121,Atletico-GO,11,4,0.37,,16,2,4
6121,Fluminense,17,9,0.63,,18,1,13
6122,Sao Paulo,13,3,0.61,,20,1,8
6122,Bahia,10,3,0.39,,29,2,0
6123,Chapecoense,15,8,0.47,,18,0,12
6123,Coritiba,13,4,0.53,,11,4,6
6124,Vasco,14,8,0.49,,18,2,5
6124,Ponte Preta,10,1,0.51,,16,0,4
6125,Athletico-PR,10,6,0.35,,16,2,6
6125,Palmeiras,17,1,0.65,,14,1,5
6126,Cruzeiro,12,2,0.4,0.81,20,0,7
6126,Gremio,6,2,0.6,0.86,15,3,4
6127,Vitoria,21,6,0.66,0.88,24,2,4
6127,Flamengo,10,5,0.34,0.72,10,2,5
6128,Santos,22,3,0.54,0.9,7,1,4
6128,Ceara,10,2,0.46,0.85,5,0,2
6129,America-MG,14,4,0.38,0.76,11,4,2
6129,Sport,15,5,0.62,0.85,12,3,6
6130,Vasco,19,7,0.67,0.88,11,3,9
6130,Atletico-MG,11,6,0.33,0.78,18,3,3
6131,Internacional,13,4,0.45,0.75,16,1,4
6131,Bahia,12,2,0.55,0.82,18,1,3
6132,Corinthians,11,2,0.65,0.84,14,0,6
6132,Fluminense,13,3,0.35,0.73,15,0,2
6133,Athletico-PR,18,8,0.7,0.92,10,3,3
6133,Chapecoense,14,1,0.3,0.77,16,1,9
6134,Sao Paulo,10,5,0.52,0.86,20,3,7
6134,Parana,7,1,0.48,0.84,15,2,7
6135,Botafogo-RJ,13,3,0.46,0.8,7,0,8
6135,Palmeiras,7,4,0.54,0.81,23,0,3
6136,Bahia,12,5,0.54,0.84,29,2,7
6136,Santos,8,2,0.46,0.8,21,5,6
6137,Flamengo,14,5,0.49,0.82,15,1,6
6137,America-MG,18,5,0.51,0.79,17,0,12
6138,Parana,17,6,0.48,0.84,16,2,5
6138,Corinthians,9,4,0.52,0.82,16,1,2
6139,Ceara,14,3,0.51,0.85,12,1,7
6139,Sao Paulo,11,3,0.49,0.86,7,1,7
6140,Atletico-MG,12,5,0.61,0.86,22,6,6
6140,Vitoria,11,3,0.39,0.78,19,1,5
6141,Fluminense,3,1,0.31,0.69,13,0,1
6141,Cruzeiro,16,6,0.69,0.85,19,3,7
6142,Chapecoense,10,2,0.36,0.75,13,2,3
6142,Vasco,17,4,0.64,0.84,8,2,3
6143,Palmeiras,13,2,0.44,0.79,14,0,8
6143,Internacional,7,2,0.56,0.81,15,2,9
6144,Gremio,22,6,0.49,0.86,9,3,7
6144,Athletico-PR,7,1,0.51,0.85,15,1,4
6145,Sport,20,11,0.51,0.77,14,2,10
6145,Botafogo-RJ,10,1,0.49,0.77,15,0,7
6146,Botafogo-RJ,19,6,0.56,0.85,14,0,10
6146,Gremio,9,1,0.44,0.79,12,2,4
6147,Bahia,23,7,0.34,0.83,22,2,8
6147,Athletico-PR,9,2,0.66,0.88,12,1,2
6148,Ceara,8,1,0.48,0.88,18,1,2
6148,Flamengo,18,7,0.52,0.86,12,3,5
6149,Palmeiras,16,4,0.72,0.85,17,2,14
6149,Chapecoense,7,0,0.28,0.71,17,2,1
6150,Parana,28,12,0.7,0.85,14,2,8
6150,Sport,10,3,0.3,0.63,15,3,1
6151,Atletico-MG,18,5,0.58,0.88,25,2,10
6151,Corinthians,5,1,0.42,0.8,15,0,0
6152,Fluminense,12,2,0.55,0.8,17,2,7
6152,Sao Paulo,14,3,0.45,0.73,16,0,8
6153,Internacional,22,6,0.59,0.83,15,5,18
6153,Cruzeiro,8,0,0.41,0.77,14,1,4
6154,America-MG,15,8,0.4,0.68,14,0,8
6154,Vitoria,14,5,0.6,0.79,12,3,7
6156,Vasco,18,7,0.67,0.86,14,5,3
6156,America-MG,4,1,0.33,0.7,24,0,3
6157,Sao Paulo,7,2,0.38,0.77,17,2,6
6157,Atletico-MG,9,5,0.62,0.87,14,2,7
6158,Corinthians,14,4,0.62,0.89,12,2,12
6158,Ceara,4,3,0.38,0.82,20,3,2
6159,Flamengo,17,7,0.58,0.86,12,1,6
6159,Internacional,11,4,0.42,0.82,15,0,6
6160,Cruzeiro,23,6,0.52,0.82,19,5,8
6160,Botafogo-RJ,7,1,0.48,0.8,12,1,6
6161,Athletico-PR,9,4,0.62,0.89,10,3,3
6161,Palmeiras,15,6,0.38,0.77,15,1,6
6162,Vitoria,7,1,0.34,0.72,18,3,3
6162,Fluminense,18,4,0.66,0.84,7,1,9
6163,Gremio,18,8,0.64,0.9,15,0,8
6163,Santos,8,2,0.36,0.83,22,1,1
6164,Sport,20,9,0.47,0.76,18,1,9
6164,Bahia,7,1,0.53,0.78,21,0,7
6165,Chapecoense,13,2,0.53,0.73,10,0,6
6165,Parana,18,3,0.47,0.71,16,1,4
6166,Gremio,11,1,0.78,0.89,13,0,11
6166,Internacional,5,1,0.22,0.65,24,0,1
6167,Cruzeiro,15,5,0.56,0.86,18,4,7
6167,Sport,10,4,0.44,0.82,16,2,4
6168,Athletico-PR,18,8,0.63,0.88,15,1,6
6168,Atletico-MG,23,11,0.37,0.79,16,0,10
6169,Vasco,20,7,0.63,0.8,16,1,7
6169,Vitoria,9,3,0.37,0.69,19,1,2
6170,Corinthians,11,5,0.53,0.79,15,0,10
6170,Palmeiras,10,4,0.47,0.74,21,2,3
6171,Bahia,11,5,0.48,0.78,20,1,3
6171,Sao Paulo,10,4,0.52,0.76,14,1,3
6172,Chapecoense,11,3,0.42,0.79,18,1,3
6172,Flamengo,14,4,0.58,0.82,17,3,7
6173,Santos,10,5,0.57,0.87,12,4,6
6173,Parana,14,4,0.43,0.86,14,0,5
6174,Botafogo-RJ,8,5,0.41,0.77,12,2,5
6174,Fluminense,22,9,0.59,0.84,12,2,9
6175,Ceara,24,9,0.65,0.84,16,2,8
6175,America-MG,11,4,0.35,0.68,18,3,2
6176,Atletico-MG,18,5,0.69,0.86,13,0,3
6176,Cruzeiro,11,2,0.31,0.75,15,1,6
6177,Flamengo,11,3,0.61,0.82,16,3,6
6177,Vasco,16,7,0.39,0.76,24,0,11
6178,Palmeiras,14,6,0.53,0.8,17,4,5
6178,Bahia,13,4,0.47,0.8,13,1,4
6179,Vitoria,14,3,0.41,0.77,11,0,7
6179,Ceara,16,6,0.59,0.84,17,1,4
6180,Sao Paulo,14,1,0.39,0.75,13,2,4
6180,Santos,7,1,0.61,0.82,6,1,2
6181,America-MG,14,2,0.43,0.81,20,1,5
6181,Botafogo-RJ,9,1,0.57,0.85,11,5,2
6182,Parana,6,0,0.25,0.71,16,0,1
6182,Gremio,8,2,0.75,0.9,18,1,9
6183,Sport,14,5,0.44,0.85,18,1,3
6183,Corinthians,5,2,0.56,0.88,17,2,5
6184,Fluminense,14,6,0.32,0.75,13,2,3
6184,Athletico-PR,18,3,0.68,0.87,18,1,6
6185,Internacional,13,3,0.49,0.82,14,2,2
6185,Chapecoense,10,2,0.51,0.81,15,0,2
6186,Fluminense,11,5,0.45,0.79,21,1,1
6186,Chapecoense,16,5,0.55,0.82,14,0,6
6187,Palmeiras,16,5,0.61,0.79,17,4,9
6187,Sport,13,6,0.39,0.7,10,0,3
6188,Atletico-MG,18,3,0.68,0.86,15,0,14
6188,Flamengo,7,4,0.32,0.78,13,4,1
6189,Parana,15,2,0.31,0.79,8,1,10
6189,Athletico-PR,6,1,0.69,0.9,14,1,4
6190,Internacional,19,7,0.55,0.87,13,2,12
6190,Corinthians,4,2,0.45,0.81,10,0,2
6191,Bahia,14,6,0.52,0.83,20,3,4
6191,Vasco,6,1,0.48,0.79,16,2,2
6192,Santos,16,6,0.55,0.84,12,0,5
6192,Cruzeiro,17,4,0.45,0.82,12,0,7
6193,Botafogo-RJ,8,3,0.59,0.8,10,6,6
6193,Vitoria,6,1,0.41,0.72,18,2,1
6194,Ceara,11,1,0.4,0.83,15,1,6
6194,Gremio,11,5,0.6,0.89,13,0,3
6195,America-MG,12,4,0.56,0.8,22,2,9
6195,Sao Paulo,12,6,0.44,0.73,19,5,7
6196,Vasco,13,4,0.51,0.78,24,0,4
6196,Parana,10,2,0.49,0.8,18,4,2
6197,Vitoria,22,6,0.45,0.76,14,2,10
6197,Internacional,11,3,0.55,0.79,12,2,4
6198,Sport,15,6,0.4,0.81,14,3,1
6198,Atletico-MG,13,7,0.6,0.86,10,5,3
6199,Chapecoense,20,5,0.47,0.8,17,1,9
6199,Ceara,9,3,0.53,0.79,13,1,2
6200,Sao Paulo,15,7,0.4,0.72,19,3,3
6200,Botafogo-RJ,11,3,0.6,0.81,16,1,3
6201,Gremio,20,6,0.7,0.88,19,2,8
6201,Fluminense,6,3,0.3,0.68,13,0,0
6202,Cruzeiro,8,1,0.51,0.79,26,3,3
6202,Palmeiras,6,4,0.49,0.8,18,1,3
6203,Flamengo,16,6,0.57,0.85,10,0,4
6203,Bahia,17,7,0.43,0.86,7,2,5
6204,Corinthians,12,3,0.6,0.88,14,2,1
6204,America-MG,13,6,0.4,0.79,13,1,4
6205,Athletico-PR,17,9,0.42,0.82,14,2,4
6205,Santos,17,3,0.58,0.89,6,1,7
6206,Internacional,18,3,0.56,0.74,14,2,14
6206,Sport,11,3,0.44,0.73,14,2,3
6207,Atletico-MG,22,5,0.72,0.87,15,0,6
6207,Chapecoense,7,3,0.28,0.72,19,6,3
6208,Vasco,14,4,0.73,0.87,12,0,4
6208,Botafogo-RJ,13,5,0.27,0.65,16,0,7
6209,Palmeiras,8,3,0.48,0.77,22,2,5
6209,Sao Paulo,8,3,0.52,0.77,23,0,9
6210,Flamengo,19,4,0.53,0.87,14,1,8
6210,Corinthians,15,2,0.47,0.85,18,0,7
6211,Bahia,15,2,0.57,0.81,18,0,5
6211,Gremio,10,4,0.43,0.8,16,4,1
6212,America-MG,21,7,0.42,0.78,9,1,9
6212,Athletico-PR,7,2,0.58,0.83,15,4,5
6213,Santos,21,10,0.57,0.87,12,5,8
6213,Vitoria,14,6,0.43,0.81,16,0,11
6214,Ceara,9,4,0.42,0.84,13,1,1
6214,Cruzeiro,13,7,0.58,0.88,15,4,6
6215,Parana,12,5,0.39,0.75,14,2,4
6215,Fluminense,13,4,0.61,0.83,16,3,7
6216,Sao Paulo,9,3,0.48,0.76,30,0,6
6216,Internacional,13,3,0.52,0.77,8,1,3
6217,Vitoria,14,6,0.47,0.73,20,2,3
6217,Chapecoense,11,3,0.53,0.77,15,1,5
6218,Botafogo-RJ,18,4,0.57,0.85,17,2,4
6218,Ceara,7,2,0.43,0.8,17,2,4
6219,Corinthians,14,4,0.51,0.87,12,2,8
6219,Santos,19,7,0.49,0.84,15,3,11
6220,Sport,10,3,0.33,0.77,13,0,1
6220,Athletico-PR,10,3,0.67,0.87,20,2,6
6221,Gremio,14,5,0.53,0.83,13,0,5
6221,Palmeiras,9,3,0.47,0.81,30,1,7
6222,Cruzeiro,18,3,0.66,0.85,8,1,12
6222,Vasco,5,3,0.34,0.66,14,3,1
6223,Parana,12,2,0.46,0.75,17,1,3
6223,Bahia,10,4,0.54,0.81,18,2,6
6224,Fluminense,11,3,0.53,0.86,16,0,10
6224,Flamengo,9,8,0.47,0.82,7,1,7
6225,America-MG,17,3,0.47,0.82,13,3,11
6225,Atletico-MG,12,4,0.53,0.83,7,1,6
6226,Athletico-PR,14,5,0.62,0.85,15,1,5
6226,Sao Paulo,9,3,0.38,0.78,18,3,3
6227,Chapecoense,10,3,0.44,0.73,22,3,3
6227,Cruzeiro,8,2,0.56,0.81,17,4,6
6228,Vasco,13,7,0.4,0.79,27,1,1
6228,Sport,13,2,0.6,0.84,10,4,2
6229,Corinthians,18,2,0.64,0.82,14,4,10
6229,Vitoria,13,3,0.36,0.75,19,0,6
6230,Atletico-MG,16,9,0.51,0.89,15,3,4
6230,Fluminense,15,4,0.49,0.87,9,0,7
6231,Bahia,21,9,0.6,0.82,24,3,13
6231,Botafogo-RJ,12,5,0.4,0.72,9,0,1
6232,Gremio,12,4,0.63,0.86,14,0,7
6232,America-MG,10,3,0.37,0.78,13,0,4
6233,Ceara,17,6,0.42,0.78,15,1,4
6233,Palmeiras,9,3,0.58,0.82,12,2,4
6234,Flamengo,11,5,0.63,0.91,11,1,9
6234,Parana,7,0,0.37,0.85,8,1,5
6235,Santos,15,4,0.61,0.85,10,1,7
6235,Internacional,14,4,0.39,0.8,20,1,2
6236,Sao Paulo,14,5,0.57,0.83,24,5,6
6236,Vitoria,9,5,0.43,0.81,17,1,1
6237,America-MG,12,3,0.49,0.84,13,2,3
6237,Chapecoense,10,2,0.51,0.82,15,1,8
6238,Fluminense,13,1,0.48,0.88,16,1,2
6238,Santos,6,2,0.52,0.88,12,3,7
6239,Sport,10,1,0.52,0.84,14,0,4
6239,Gremio,5,3,0.48,0.8,16,2,2
6240,Parana,7,1,0.43,0.8,23,1,3
6240,Cruzeiro,10,4,0.57,0.82,23,4,4
6241,Palmeiras,15,5,0.45,0.79,21,0,4
6241,Flamengo,13,8,0.55,0.84,18,0,6
6242,Botafogo-RJ,21,7,0.37,0.81,11,0,8
6242,Athletico-PR,20,3,0.63,0.89,9,1,9
6243,Bahia,22,10,0.4,0.78,19,1,7
6243,Corinthians,11,2,0.6,0.84,11,2,8
6244,Internacional,14,6,0.54,0.83,13,3,4
6244,Vasco,10,6,0.46,0.76,11,0,7
6245,Atletico-MG,22,6,0.68,0.88,10,2,8
6245,Ceara,7,1,0.32,0.82,10,3,5
6246,Ceara,17,3,0.33,0.79,15,0,6
6246,Sport,11,4,0.67,0.87,12,2,5
6247,Vitoria,13,4,0.52,0.82,24,1,5
6247,Parana,7,2,0.48,0.76,22,2,5
6248,Corinthians,8,3,0.49,0.82,19,0,3
6248,Botafogo-RJ,24,8,0.51,0.8,13,1,10
6249,Gremio,23,5,0.61,0.89,10,1,5
6249,Atletico-MG,4,1,0.39,0.83,19,1,2
6250,Flamengo,26,7,0.71,0.86,11,0,9
6250,Sao Paulo,16,2,0.29,0.7,17,3,5
6251,Chapecoense,5,3,0.49,0.8,12,1,5
6251,Bahia,11,5,0.51,0.85,19,1,3
6252,Cruzeiro,15,6,0.54,0.85,11,3,3
6252,America-MG,8,2,0.46,0.83,8,1,5
6253,Vasco,16,4,0.54,0.79,21,1,2
6253,Fluminense,14,5,0.46,0.79,21,1,4
6254,Santos,17,4,0.49,0.86,15,1,8
6254,Palmeiras,13,7,0.51,0.82,16,0,2
6255,Athletico-PR,20,6,0.53,0.85,11,2,4
6255,Internacional,14,3,0.47,0.82,16,1,6
6256,Flamengo,9,4,0.57,0.81,17,0,1
6256,Botafogo-RJ,17,4,0.43,0.77,15,2,6
6257,Sao Paulo,18,8,0.46,0.8,9,2,10
6257,Corinthians,12,3,0.54,0.84,21,0,7
6258,Vasco,9,4,0.33,0.69,12,0,8
6258,Gremio,17,5,0.67,0.85,17,2,10
6259,Palmeiras,10,4,0.44,0.8,20,4,2
6259,Atletico-MG,14,7,0.56,0.82,18,4,7
6260,Parana,13,6,0.38,0.72,23,4,3
6260,America-MG,9,1,0.62,0.77,10,1,3
6261,Bahia,14,7,0.55,0.8,18,1,5
6261,Vitoria,10,4,0.45,0.74,26,0,7
6262,Sport,17,5,0.57,0.8,14,0,11
6262,Fluminense,15,5,0.43,0.75,17,1,4
6263,Cruzeiro,18,8,0.6,0.87,7,1,9
6263,Athletico-PR,6,2,0.4,0.79,14,0,3
6264,Chapecoense,11,2,0.52,0.83,10,1,15
6264,Santos,14,1,0.48,0.83,13,2,3
6265,Internacional,10,5,0.6,0.87,12,1,4
6265,Ceara,8,4,0.4,0.77,13,3,0
6266,Fluminense,10,3,0.38,0.7,18,1,2
6266,Palmeiras,13,3,0.62,0.82,16,1,3
6267,Atletico-MG,6,4,0.58,0.84,16,1,5
6267,Parana,21,8,0.42,0.82,15,1,7
6268,Corinthians,12,4,0.46,0.84,9,1,3
6268,Cruzeiro,14,5,0.54,0.85,10,2,4
6269,Santos,13,2,0.44,0.83,17,2,10
6269,Flamengo,13,3,0.56,0.86,14,1,8
6270,Botafogo-RJ,11,6,0.43,0.81,20,1,6
6270,Chapecoense,11,1,0.57,0.81,16,1,8
6271,Vitoria,15,4,0.49,0.8,17,1,5
6271,Sport,9,3,0.51,0.76,14,1,7
6272,Gremio,12,3,0.65,0.84,23,2,9
6272,Sao Paulo,9,6,0.35,0.74,19,0,3
6273,America-MG,6,4,0.43,0.77,12,0,3
6273,Internacional,13,5,0.57,0.85,9,3,11
6276,Ceara,15,2,0.36,0.72,22,3,9
6276,Fluminense,11,3,0.64,0.82,13,0,3
6277,Palmeiras,24,12,0.53,0.86,20,2,8
6277,Parana,9,2,0.47,0.79,17,3,4
6278,Vasco,12,4,0.52,0.82,17,0,4
6278,Corinthians,10,5,0.48,0.83,11,4,2
6279,Flamengo,22,9,0.58,0.91,12,1,8
6279,Sport,9,1,0.42,0.84,11,2,2
6280,Athletico-PR,12,6,0.48,0.82,20,1,6
6280,Vitoria,7,3,0.52,0.85,17,1,1
6281,Internacional,15,9,0.54,0.78,13,0,5
6281,Botafogo-RJ,9,3,0.46,0.79,14,0,4
6282,Cruzeiro,14,3,0.58,0.81,11,3,4
6282,Sao Paulo,9,4,0.42,0.75,11,2,2
6283,Santos,29,4,0.74,0.9,8,2,14
6283,America-MG,2,1,0.26,0.61,13,1,2
